FECHA_DE_RECEPCION;HORA_DE_RECEPCION;SECCION_ID;SECCION;ANOMALIA_ID;ANOMALIA;TIPO_DE_VIAL_ID;TIPO_DE_VIAL;NOMBRE_DE_VIAL;NUMERO;DISTRITO_ID;DISTRITO;BARRIO_ID;BARRIO;CODIGO_POSTAL
29/07/2016;10:06:37;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VIRIATO;1;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;10:06:38;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PABLO CASALS;10;10;LATINA;1002;PUERTA DEL ANGEL;28011
29/07/2016;10:06:57;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;317;CUESTA;VEGA;3;1;CENTRO;101;PALACIO;28013
29/07/2016;10:07:29;5;ARBOLADO VIARIO;2095;TRATAMIENTO PLAGAS/ENFERMEDADES EN ARBOLES VIA PUBLICA;291;CALLE;ILLESCAS;66;10;LATINA;1004;ALUCHE;28047
29/07/2016;10:08:02;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;GENERAL ALVAREZ DE CASTRO;1;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;10:08:08;57;BICICLETA PUBLICA;3742;RENOVACION. OTROS;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
29/07/2016;10:09:22;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;ARROYO DE VALDEBEBAS;4;16;HORTALEZA;1606;VALDEFUENTES;28050
29/07/2016;10:09:28;46;R CUBO/CONT (TODO TIPO) VACIADO E;3434;VACIADO CONTENEDOR PAPEL (DEPENDENCIAS);291;CALLE;SIERRA VIEJA;61;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28031
29/07/2016;10:09:42;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VILLABONA;10;12;USERA;1201;ORCASITAS;28041
29/07/2016;10:09:45;58;SEÑALIZACION;3583;HORIZONTAL. SOLICITUD DE SEÑALIZACION.;291;CALLE;SAN BASILIO;3;12;USERA;1207;PRADOLONGO;28026
29/07/2016;10:10:40;43;R CUBO/CONT (PAPEL/VIDRIO) NUEVO SUMINISTRO A;3457;CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;ALCALA;21;1;CENTRO;106;SOL;28014
29/07/2016;10:10:55;7;AREAS INFANTILES;2009;ROTURA DE JUEGO INFANTIL;291;CALLE;FERMIN CABALLERO;60;8;FUENCARRAL-EL PARDO;804;EL PILAR;-1
29/07/2016;10:10:58;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;ANTONIO DE LEYVA;73;11;CARABANCHEL;1101;COMILLAS;28019
29/07/2016;10:11:02;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;291;CALLE;RIOS ROSAS;54;7;CHAMBERI;705;RIOS ROSAS;28003
29/07/2016;10:12:51;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;GRANJA;3;7;CHAMBERI;706;VALLEHERMOSO;28003
29/07/2016;10:13:30;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;BRAVO MURILLO;49;7;CHAMBERI;706;VALLEHERMOSO;28003
29/07/2016;10:13:39;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;MAUDES;34;7;CHAMBERI;705;RIOS ROSAS;28003
29/07/2016;10:13:53;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VALENCIA;1;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;10:13:58;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;DOÑA BERENGUELA;32;10;LATINA;1002;PUERTA DEL ANGEL;28011
29/07/2016;10:14:58;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;GARCILASO;1;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;10:16:50;50;MOBILIARIO URBANO;3492;BANCO ROTO;291;CALLE;PEÑARANDA DE BRACAMONTE;10;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;10:17:10;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;292;AVENIDA;ENSANCHE DE VALLECAS;122;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;10:17:26;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;PEDRO RICO;1;8;FUENCARRAL-EL PARDO;805;LA PAZ;28029
29/07/2016;10:18:16;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;LA BAÑEZA;43;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
29/07/2016;10:20:36;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;LOS ROSALES;107;17;VILLAVERDE;1703;BUTARQUE;28021
29/07/2016;10:22:19;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;292;AVENIDA;LOS ROSALES;113;17;VILLAVERDE;1703;BUTARQUE;28021
29/07/2016;10:22:36;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;LA DILIGENCIA;19;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;28018
29/07/2016;10:22:50;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;SANCHEZ BARCAIZTEGUI;11;3;RETIRO;301;PACIFICO;28007
29/07/2016;10:23:00;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;AYALA;154;4;SALAMANCA;402;GOYA;-1
29/07/2016;10:23:25;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3417;CAMBIO VOL CONTENEDOR AMARILLO ENV 4 RUEDAS 800L DEPENDENC;291;CALLE;RAMIREZ DE ARELLANO;37;15;CIUDAD LINEAL;1506;SAN JUAN BAUTISTA;28043
29/07/2016;10:24:29;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;CASTRILLO DE AZA;5;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;28031
29/07/2016;10:24:56;22;PAVIMENTOS;1845;OTROS;295;PLAZA;LUCENA;2;10;LATINA;1002;PUERTA DEL ANGEL;28011
29/07/2016;10:25:36;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;ALCANTARA;18;4;SALAMANCA;402;GOYA;28006
29/07/2016;10:25:42;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;MOREJON;1;7;CHAMBERI;704;ALMAGRO;28010
29/07/2016;10:26:26;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3460;RETIRADA CONTEN. ROPA NO AUTORIZADO VIA PUBLICA;291;CALLE;ESTANISLAO GOMEZ;52;16;HORTALEZA;1601;PALOMAS;28042
29/07/2016;10:26:26;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;JOAQUIN MARTIN;1;11;CARABANCHEL;1102;OPAÑEL;28019
29/07/2016;10:26:32;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;BELMEZ;52;13;PUENTE DE VALLECAS;1301;ENTREVIAS;28053
29/07/2016;10:26:35;62;R RECOGIDA ROPA A DOMICILIO E;3739;RECOGIDA ROPA A DOMICILIO;291;CALLE;CASTRILLO DE AZA;5;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;28031
29/07/2016;10:27:34;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3389;QUEMADO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;JOSE DEL HIERRO;54;15;CIUDAD LINEAL;1503;QUINTANA;28027
29/07/2016;10:27:46;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;JOAQUIN MARTIN;1;11;CARABANCHEL;1102;OPAÑEL;28019
29/07/2016;10:27:46;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PUERTO DE PAJARES;7;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;10:29:03;50;MOBILIARIO URBANO;3494;BOLARDO REPOSICION;291;CALLE;ARENAL;7;1;CENTRO;106;SOL;28013
29/07/2016;10:29:08;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;292;AVENIDA;ENSANCHE DE VALLECAS;9;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;10:30:31;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SOMBRERERIA;1;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;10:30:31;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3358;AVERIADO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;CALATRAVA;36;1;CENTRO;101;PALACIO;28005
29/07/2016;10:30:43;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;BREMEN;9;4;SALAMANCA;404;GUINDALERA;28028
29/07/2016;10:30:58;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;JOAQUIN MARTIN;1;11;CARABANCHEL;1102;OPAÑEL;28019
29/07/2016;10:31:07;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MATEO INURRIA;11;5;CHAMARTIN;506;CASTILLA;28036
29/07/2016;10:31:55;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3327;VACIADO PAPELERA;291;CALLE;MATEO INURRIA;11;5;CHAMARTIN;506;CASTILLA;28036
29/07/2016;10:32:48;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;CARLOS HERNANDEZ;26;15;CIUDAD LINEAL;1501;VENTAS;28017
29/07/2016;10:33:29;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CASTALIA DE VALLECAS;3;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
29/07/2016;10:34:23;65;ZONAS VERDES Y BOCAS DE RIEGO;3618;APP. MOVIL/WEB AVISOS ZONAS VERDES;291;CALLE;GENERAL GARCIA ESCAMEZ;15;10;LATINA;1007;LAS AGUILAS;-1
29/07/2016;10:34:34;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;292;AVENIDA;MEDITERRANEO;20;3;RETIRO;301;PACIFICO;28007
29/07/2016;10:35:39;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;CASTALIA DE VALLECAS;3;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
29/07/2016;10:35:56;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;DOCTOR ESQUERDO;39;4;SALAMANCA;403;FUENTE DEL BERRO;28028
29/07/2016;10:38:11;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;GENERAL ALVAREZ DE CASTRO;43;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;10:38:22;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;PEZ;9;1;CENTRO;105;UNIVERSIDAD;28004
29/07/2016;10:38:50;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;MARIA CALLAS;17;17;VILLAVERDE;1704;LOS ROSALES;28021
29/07/2016;10:39:16;58;SEÑALIZACION;3588;VERTICAL .SEÑAL POCO VISIBLE.;291;CALLE;ESPIRITU SANTO;40;1;CENTRO;105;UNIVERSIDAD;28004
29/07/2016;10:39:48;57;BICICLETA PUBLICA;3691;TOTEM. NO DISPENSA TARJETA PERO HA EFECTUADO EL ALTA;291;CALLE;LUCIENTE;13;1;CENTRO;101;PALACIO;28005
29/07/2016;10:40:19;22;PAVIMENTOS;1846;REPARACION BALDOSAS;291;CALLE;NARVAEZ;13;4;SALAMANCA;402;GOYA;28009
29/07/2016;10:40:46;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;NAVACEPEDILLA;5;10;LATINA;1007;LAS AGUILAS;28044
29/07/2016;10:40:58;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;LUIS DE HOYOS SAINZ;154;14;MORATALAZ;1401;PAVONES;28030
29/07/2016;10:41:40;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;ADUANA;25;1;CENTRO;106;SOL;28013
29/07/2016;10:43:44;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;GENERAL ORGAZ;31;6;TETUAN;602;CUATRO CAMINOS;28020
29/07/2016;10:44:21;22;PAVIMENTOS;1849;SOCAVON EN CALZADA;292;AVENIDA;MAYORAZGO;20;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;10:45:01;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;RAMON POWER;72;16;HORTALEZA;1603;CANILLAS;-1
29/07/2016;10:45:24;65;ZONAS VERDES Y BOCAS DE RIEGO;2098;LIMPIEZA DE ZONAS VERDES;291;CALLE;NAVARRA;10;6;TETUAN;601;BELLAS VISTAS;28039
29/07/2016;10:45:26;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ESTANISLAO PEREZ PITA;46;21;BARAJAS;2104;TIMON;-1
29/07/2016;10:46:19;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;LUIS BUÑUEL;2;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;28018
29/07/2016;10:47:33;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MANUEL FERRERO;5;5;CHAMARTIN;506;CASTILLA;28036
29/07/2016;10:47:33;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;CAMINO DE LOS VINATEROS;10;14;MORATALAZ;1404;MEDIA LEGUA;28030
29/07/2016;10:47:44;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;MELENDEZ VALDES;30;7;CHAMBERI;702;ARAPILES;28015
29/07/2016;10:48:05;50;MOBILIARIO URBANO;3534;VALLA PROTECCION PEATONAL ROTA;291;CALLE;EMBAJADORES;134;2;ARGANZUELA;203;CHOPERA;28045
29/07/2016;10:48:14;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;294;PASEO;LA HABANA;77;5;CHAMARTIN;504;HISPANOAMERICA;28036
29/07/2016;10:48:25;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;EUGENIA DE MONTIJO;57;11;CARABANCHEL;1105;PUERTA BONITA;28025
29/07/2016;10:48:56;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;291;CALLE;GARCIA LLAMAS;7;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;10:49:43;22;PAVIMENTOS;1846;REPARACION BALDOSAS;291;CALLE;PRINCIPE DE VERGARA;146;5;CHAMARTIN;503;CIUDAD JARDIN;28002
29/07/2016;10:50:07;65;ZONAS VERDES Y BOCAS DE RIEGO;3618;APP. MOVIL/WEB AVISOS ZONAS VERDES;291;CALLE;BELZUNEGUI;18;11;CARABANCHEL;1105;PUERTA BONITA;-1
29/07/2016;10:50:25;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;GARCIA LLAMAS;7;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;10:50:32;50;MOBILIARIO URBANO;3539;SOLICITUD DE PAPELERAS EN ZONA AJARDINADA;291;CALLE;NAVARRA;10;6;TETUAN;601;BELLAS VISTAS;28039
29/07/2016;10:51:06;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;NIEREMBERG;19;5;CHAMARTIN;503;CIUDAD JARDIN;-1
29/07/2016;10:51:24;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;CHURRUCA;1;1;CENTRO;104;JUSTICIA;28004
29/07/2016;10:51:45;50;MOBILIARIO URBANO;3534;VALLA PROTECCION PEATONAL ROTA;291;CALLE;BATALLA DEL SALADO;24;2;ARGANZUELA;206;PALOS DE MOGUER;28045
29/07/2016;10:52:08;14;EXTERNO;1986;EXTERNO;291;CALLE;ANTONIA LANCHA;50;11;CARABANCHEL;1102;OPAÑEL;28019
29/07/2016;10:53:08;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;FERNANDO POO;44;2;ARGANZUELA;203;CHOPERA;-1
29/07/2016;10:54:00;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;ELISA;1;12;USERA;1205;MOSCARDO;28026
29/07/2016;10:54:04;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;NICOLAS USERA;71;12;USERA;1204;ALMENDRALES;28026
29/07/2016;10:54:08;2;ALUMBRADO PUBLICO EXTERIOR;3752;TRASLADO DE INSTALACION (CABLES, FAROLA, ETC.);291;CALLE;GUSTAVO FERNANDEZ BALBUENA;22;5;CHAMARTIN;503;CIUDAD JARDIN;28002
29/07/2016;10:54:38;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;SAN ILDEFONSO;18;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;10:54:42;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;TAIVILLA;1;17;VILLAVERDE;1701;SAN ANDRES;28021
29/07/2016;10:54:43;50;MOBILIARIO URBANO;3496;BOLARDO ROTO;294;PASEO;DELICIAS;60;2;ARGANZUELA;205;DELICIAS;28045
29/07/2016;10:55:05;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;ELISA;1;12;USERA;1205;MOSCARDO;28026
29/07/2016;10:56:34;50;MOBILIARIO URBANO;3490;BANCO REPOSICION;292;AVENIDA;LA VERBENA DE LA PALOMA;16;17;VILLAVERDE;1705;LOS ANGELES;28041
29/07/2016;10:56:45;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;294;PASEO;SANTA MARIA DE LA CABEZA;82;2;ARGANZUELA;202;ACACIAS;28045
29/07/2016;10:57:13;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;FERNANDO POO;44;2;ARGANZUELA;203;CHOPERA;28045
29/07/2016;10:57:27;22;PAVIMENTOS;1843;HUNDIMIENTO EN ACERA;291;CALLE;AFECTO;1;17;VILLAVERDE;1704;LOS ROSALES;28041
29/07/2016;10:57:51;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);291;CALLE;SANTA TERESA;3;1;CENTRO;104;JUSTICIA;28004
29/07/2016;10:58:44;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;GENERAL LACY;13;2;ARGANZUELA;206;PALOS DE MOGUER;28045
29/07/2016;10:59:04;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;292;AVENIDA;MORATALAZ;143;14;MORATALAZ;1403;MARROQUINA;28030
29/07/2016;10:59:12;50;MOBILIARIO URBANO;3534;VALLA PROTECCION PEATONAL ROTA;294;PASEO;DELICIAS;104;2;ARGANZUELA;205;DELICIAS;28045
29/07/2016;10:59:21;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3327;VACIADO PAPELERA;291;CALLE;MATILDE HERNANDEZ;1;11;CARABANCHEL;1103;SAN ISIDRO;28019
29/07/2016;10:59:30;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;MENDEZ ALVARO;1;2;ARGANZUELA;207;ATOCHA;28045
29/07/2016;10:59:31;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;GALAXIA;3;9;MONCLOA-ARAVACA;907;ARAVACA;28023
29/07/2016;11:00:00;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;BLANCA DE CASTILLA;5;9;MONCLOA-ARAVACA;905;VALDEMARIN;28023
29/07/2016;11:00:08;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;292;AVENIDA;OPORTO;55;11;CARABANCHEL;1105;PUERTA BONITA;28019
29/07/2016;11:00:16;22;PAVIMENTOS;1843;HUNDIMIENTO EN ACERA;291;CALLE;ELOY GONZALO;11;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;11:00:28;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;VILLA DE MARIN;14;8;FUENCARRAL-EL PARDO;805;LA PAZ;28029
29/07/2016;11:00:47;14;EXTERNO;1986;EXTERNO;294;PASEO;CHOPERA;2;2;ARGANZUELA;203;CHOPERA;28045
29/07/2016;11:00:55;59;SER;3600;PAGOS EN EFECTIVO. DEVOLUCION DINERO POR CANCELACION AUTORIZ;291;CALLE;SAN VICENTE FERRER;17;1;CENTRO;105;UNIVERSIDAD;28004
29/07/2016;11:00:57;6;AREAS DE MAYORES;1999;PINTADAS Y/O SUCIEDAD EN EL AREA O EN SUS ELEMENTOS;291;CALLE;CANAL DEL BOSFORO;40;20;SAN BLAS;2007;CANILLEJAS;28022
29/07/2016;11:01:09;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;DOCTOR BLANCO SOLER;13;10;LATINA;1007;LAS AGUILAS;28044
29/07/2016;11:01:23;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;MONROY;28;10;LATINA;1007;LAS AGUILAS;28044
29/07/2016;11:01:42;46;R CUBO/CONT (TODO TIPO) VACIADO E;3434;VACIADO CONTENEDOR PAPEL (DEPENDENCIAS);291;CALLE;CRISTO DE LA VICTORIA;23;12;USERA;1204;ALMENDRALES;28026
29/07/2016;11:01:47;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;RIBERA DEL MANZANARES;57;9;MONCLOA-ARAVACA;901;CASA DE CAMPO;28008
29/07/2016;11:02:02;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;JOSE FENTANES;89;9;MONCLOA-ARAVACA;903;CIUDAD UNIVERSITARIA;28035
