RESPNUM,CCGID,BAREA,GATE,STRATA,CATEGORY,INTDATE,AIRLINE,FLIGHT,DEST,DESTGEO,DESTMARK,ARRTIME,DEPTIME,MINUTES,Q2PURP1,Q3GETTO1,Q3PARK,Q4BAGS,Q4BUY,Q4FOOD,Q5NOTBUY,Q6NOFOOD,Q7FLYPERYR,SAQ,Q8A_ART,Q8B_FOOD,Q8C_SHOP,Q8D_SIGNS,Q8E_WALK,Q8F_SCREENS,Q8G_INFOARR,Q8H_INFODEP,Q8I_ROAD,Q8J_PARK,Q8K_AIRTRAIN,Q8L_LTPARK,Q8M_RENTAL,Q8N_WHOLE,Q10A_CLNBOARD,Q10B_CLNPARK,Q10C_CLNAIRTRAIN,Q10D_CLNRENT,Q10E_CLNFOOD,Q10F_CLNBATH,Q11SAFE,Q12_USEWEB,Q13_RATEWEB,Q14WHEREDEPART,Q14RATEGETTO,Q15A_FIND,Q15B_SECURITY,Q16_PROBLEM,Q17REGION,Q18ZIP,Q18COUNTRY,HOME,Q19_AGE,Q20_SEX,Q21_INCOME,LANG
4181,2630,D,56,1,2,17,9,488,24,3,4,5:15,7:10,115,2,8,,1,2,1,1,2,3,2,4,4,4,4,4,4,4,4,6,6,6,6,6,4,4,6,6,6,4,5,5,2,,3,5,5,5,2,1,01/01/94901 12:00:00 AM,US,6,7,2,1,1
4182,1608,F,76,3,2,7,32,6218,40,1,1,16:00,19:26,206,2,3,,2,1,1,1,2,1,1,5,5,2,4,6,4,6,6,6,6,6,6,6,4,5,6,6,6,5,5,5,2,,11,6,5,6,2,4,01/01/83404 12:00:00 AM,US,10,4,2,2,1
4183,1609,F,76,3,2,7,32,6218,40,1,1,14:51,19:26,275,3,3,,0,0,1,2,2,2,2,3,3,3,5,4,5,6,6,6,6,6,6,6,4,4,6,6,6,4,4,5,2,,11,4,4,6,2,4,01/01/83255 12:00:00 AM,US,10,6,1,2,1
4185,80,G,96,1,3,3,33,1270,34,4,1,22:00,0:25,145,1,4,,1,2,1,2,2,3,2,5,3,4,4,5,3,4,5,6,6,6,6,6,4,4,6,6,6,4,5,5,2,,3,6,5,5,2,3,,US,10,4,2,0,1
4187,82,G,96,1,3,3,33,1270,34,4,1,22:00,0:25,145,4,2,,1,1,1,2,2,1,1,5,4,3,3,4,5,4,3,6,6,5,6,6,4,5,6,5,6,5,5,5,2,,1,6,5,5,2,1,01/01/94704 12:00:00 AM,US,3,3,2,1,1
4189,84,G,96,1,3,3,33,1270,34,4,1,22:40,0:25,105,3,2,,1,1,2,2,2,2,1,5,4,5,5,4,4,5,5,6,6,6,6,6,4,5,5,6,6,6,5,5,2,,1,6,5,5,2,1,,US,3,1,1,1,1
4192,87,G,96,1,3,3,33,1270,34,4,1,20:30,0:25,235,3,13,,1,2,1,2,1,3,2,4,5,4,5,5,5,5,5,5,6,6,6,6,5,5,6,6,6,5,5,5,2,,9,5,5,5,2,1,01/01/95492 12:00:00 AM,US,7,5,1,2,2
4194,89,G,96,1,3,3,33,1270,34,4,1,20:30,0:25,235,3,2,,1,2,1,2,0,2,2,6,4,4,5,5,5,5,5,5,5,6,6,6,5,5,4,6,6,5,5,5,2,,13,5,5,5,2,2,01/01/95377 12:00:00 AM,US,10,6,2,0,2
4195,90,G,96,1,3,3,33,1270,34,4,1,22:00,0:25,145,6,7,,1,2,2,2,2,2,1,5,4,4,5,4,5,4,4,6,6,6,6,6,4,5,5,4,5,4,5,5,2,,1,6,5,1,1,1,01/01/94577 12:00:00 AM,US,3,4,2,1,2
4197,92,G,96,1,3,3,33,1270,34,4,1,20:45,0:25,220,3,2,,1,1,2,2,2,1,1,5,6,5,5,5,5,6,6,6,6,6,6,6,5,5,5,6,6,6,6,5,2,,6,6,5,5,2,1,,US,2,6,1,1,2
4200,95,G,96,1,3,3,33,1270,34,4,1,20:30,0:25,235,1,1,2,1,1,1,2,2,3,1,5,5,4,4,5,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,5,2,,5,5,4,4,2,1,01/01/94608 12:00:00 AM,US,3,6,1,2,2
4203,2220,B,22,3,2,11,8,317,86,1,3,17:30,19:40,130,1,9,,1,2,1,2,2,1,2,3,3,3,4,3,4,4,4,3,6,4,6,4,4,4,6,3,3,3,3,5,2,,6,3,4,5,2,3,01/01/49423 12:00:00 AM,US,11,3,1,3,1
4204,2221,B,22,3,2,11,8,317,86,1,3,18:00,19:40,100,3,13,,2,2,1,2,2,1,2,6,4,6,4,6,5,6,6,6,6,6,5,6,5,5,6,6,6,6,5,5,2,,9,5,4,4,2,3,01/01/98052 12:00:00 AM,US,10,3,1,3,1
4205,2222,B,22,3,2,11,8,317,86,1,3,17:45,19:40,115,1,5,,2,2,1,1,2,3,2,2,2,2,4,4,4,6,6,6,6,4,6,6,3,3,3,0,6,3,3,4,2,,5,5,5,5,2,3,01/01/98121 12:00:00 AM,US,10,6,2,0,1
4206,2223,B,22,3,2,11,8,317,86,1,3,17:00,19:40,160,1,2,,2,1,1,2,1,1,2,4,3,3,4,5,5,6,6,4,5,5,6,6,4,5,4,5,5,4,5,5,2,,1,5,5,5,2,3,01/01/98102 12:00:00 AM,US,10,3,1,2,1
4207,2224,B,22,3,2,11,8,317,86,1,3,17:30,19:40,130,1,7,,2,2,2,2,2,1,2,3,4,6,4,6,6,6,6,4,6,2,6,2,3,4,6,6,6,6,6,4,2,,6,5,3,3,2,3,01/01/98040 12:00:00 AM,US,10,7,1,0,1
4208,2225,B,22,3,2,11,8,317,86,1,3,17:30,19:40,130,3,9,,1,2,1,1,2,1,2,3,3,4,5,4,4,4,6,5,5,5,6,4,4,4,6,5,4,4,5,4,2,,7,4,4,4,2,3,01/01/49423 12:00:00 AM,US,11,3,2,2,1
4209,2226,B,22,3,2,11,8,317,86,1,3,18:30,19:40,70,2,3,,2,2,1,2,2,2,2,4,4,6,4,4,4,6,6,6,6,6,6,6,4,5,6,4,4,4,4,4,2,,11,4,4,3,2,4,01/01/98445 12:00:00 AM,US,10,3,1,3,1
4210,2227,B,22,3,2,11,8,317,86,1,3,18:12,19:40,88,2,3,,1,0,1,2,2,1,2,5,5,5,5,6,0,5,5,0,0,0,0,0,5,5,6,6,6,5,5,5,2,,11,0,5,5,2,4,01/01/98312 12:00:00 AM,US,10,6,2,2,1
4212,2229,B,22,3,2,11,8,317,86,1,3,15:50,19:40,230,1,4,,2,2,1,2,2,1,1,3,4,6,5,5,4,6,6,6,6,6,6,6,4,5,6,6,6,5,5,5,2,,5,4,5,2,2,3,01/01/98102 12:00:00 AM,US,10,7,1,4,1
4213,2230,B,22,3,2,11,8,317,86,1,3,15:15,19:40,265,1,7,,2,1,1,2,2,1,1,6,5,3,5,6,5,6,6,6,6,6,6,6,5,5,6,6,6,5,6,5,2,,5,5,5,2,1,3,01/01/98014 12:00:00 AM,US,10,3,1,3,1
4215,2232,B,22,3,2,11,8,317,86,1,3,18:00,19:40,100,3,1,4,2,2,1,2,2,4,1,3,3,3,3,4,4,6,6,5,2,6,3,6,3,4,2,6,6,4,4,5,1,4,5,3,3,4,2,1,01/01/94109 12:00:00 AM,US,1,3,2,2,1
4216,950,A,7,3,3,6,20,1,93,8,4,16:00,18:55,175,1,2,,1,1,1,2,2,3,1,4,3,3,4,4,4,6,6,4,4,6,4,6,4,4,6,6,6,4,4,5,1,4,3,4,5,3,1,1,01/01/94903 12:00:00 AM,US,6,4,1,2,1
4217,951,A,7,3,3,6,20,1,93,8,4,15:30,18:55,205,1,1,2,2,1,2,1,2,4,1,4,4,3,5,5,5,4,4,4,4,6,6,6,4,5,4,6,6,4,4,4,2,,13,3,5,5,2,3,01/01/95377 12:00:00 AM,US,10,5,1,3,1
4218,952,A,7,3,3,6,20,1,93,8,4,16:00,18:55,175,2,2,,1,2,2,1,2,1,2,6,6,4,5,5,5,5,5,5,6,6,6,6,5,5,6,6,6,5,5,5,2,,7,5,5,5,2,3,01/01/91326 12:00:00 AM,US,10,3,1,2,1
4221,955,A,7,3,3,6,20,1,93,8,4,16:30,18:55,145,8,2,,1,1,2,2,2,3,1,6,6,3,3,3,4,3,3,6,6,6,6,6,3,5,6,6,6,5,3,5,2,,6,6,5,5,1,1,01/01/94027 12:00:00 AM,US,2,2,2,0,4
4224,958,A,7,3,3,6,20,1,93,8,4,15:00,18:55,235,3,6,,2,2,2,1,1,2,1,4,4,4,5,4,3,4,4,3,3,3,6,3,4,5,4,3,6,3,3,5,2,,7,4,5,2,1,1,01/01/95126 12:00:00 AM,US,4,5,2,1,4
4225,959,A,7,3,3,6,20,1,93,8,4,16:00,18:55,175,1,1,3,2,2,1,2,2,3,1,6,4,3,3,5,3,2,4,2,3,5,5,5,4,5,4,4,4,3,3,3,1,3,7,5,5,3,1,1,01/01/95134 12:00:00 AM,US,4,3,1,2,4
4229,963,A,7,3,3,6,20,1,93,8,4,16:00,18:55,175,3,2,,1,1,1,2,2,2,2,6,4,5,5,5,5,6,5,5,5,5,6,6,5,5,6,5,6,5,5,5,2,,1,0,5,5,2,1,01/01/94538 12:00:00 AM,US,3,3,2,3,4
4241,975,A,7,3,3,6,20,1,93,8,4,17:30,18:55,85,3,5,,1,2,2,1,2,2,2,3,2,1,2,3,3,3,3,6,6,6,6,6,3,5,6,6,6,3,4,2,1,3,9,3,3,3,2,1,,US,2,3,1,1,4
4242,1466,C,47,2,2,6,15,2040,60,2,4,14:30,16:00,90,1,2,,1,1,2,2,2,3,2,4,6,3,3,3,3,6,6,3,3,3,6,6,3,5,6,3,6,6,3,3,2,,5,3,3,1,1,3,01/01/10025 12:00:00 AM,US,12,3,1,2,1
4243,1467,C,47,2,2,6,15,2040,60,2,4,14:30,16:00,90,1,2,,1,2,2,2,2,1,2,3,4,3,3,6,3,6,6,3,6,4,6,6,3,4,6,4,6,6,4,4,2,,5,3,4,4,2,3,01/01/91101 12:00:00 AM,US,10,3,1,2,1
4244,1468,C,47,2,2,6,15,2040,60,2,4,13:45,16:00,135,1,9,,2,1,2,0,1,3,2,5,3,3,5,5,5,6,6,5,6,5,6,3,4,5,6,5,4,4,5,5,2,,9,4,5,1,1,3,01/01/10011 12:00:00 AM,US,12,4,2,3,1
4245,1469,C,47,2,2,6,15,2040,60,2,4,13:45,16:00,135,2,9,,2,2,2,2,2,1,2,6,6,6,4,4,4,6,6,4,4,4,0,4,4,5,6,5,5,6,5,4,2,,5,4,5,1,1,3,01/01/11209 12:00:00 AM,US,12,6,0,2,1
4246,1470,C,47,2,2,6,15,2040,60,2,4,14:53,16:00,67,3,5,,2,1,2,2,1,1,2,4,2,3,4,4,4,6,6,6,6,5,6,6,4,5,6,5,6,6,6,5,2,,5,5,5,5,2,3,01/01/11211 12:00:00 AM,US,12,3,2,2,1
4247,1471,C,47,2,2,6,15,2040,60,2,4,14:30,16:00,90,2,4,,1,2,1,2,2,1,2,3,3,3,3,3,3,3,3,3,6,6,6,6,3,5,6,6,6,6,6,5,2,,12,5,5,3,2,3,01/01/10028 12:00:00 AM,US,12,5,2,4,1
4249,1473,C,47,2,2,6,15,2040,60,2,4,11:00,16:00,300,1,9,,2,2,2,2,2,2,2,3,2,2,4,2,4,6,6,1,6,5,6,3,2,3,6,5,4,6,3,5,2,,5,3,3,3,1,3,01/01/10011 12:00:00 AM,US,12,5,1,4,1
4250,1474,C,47,2,2,6,15,2040,60,2,4,14:50,16:00,70,2,5,,2,2,2,2,2,3,1,3,3,3,4,4,4,6,6,5,6,5,6,3,5,3,6,5,6,6,6,5,2,,5,5,5,5,2,3,01/01/10001 12:00:00 AM,US,12,4,1,4,1
4251,1475,C,47,2,2,6,15,2040,60,2,4,15:00,16:00,60,2,4,,2,2,1,2,2,3,1,6,4,0,5,3,5,6,6,6,6,6,6,6,5,0,0,0,0,0,0,5,1,3,5,5,5,5,2,3,01/01/10024 12:00:00 AM,US,12,3,2,0,1
4252,1476,C,47,2,2,6,15,2040,60,2,4,14:00,16:00,120,2,2,,1,2,2,2,2,1,1,3,6,6,5,5,4,6,6,6,6,6,6,6,4,5,6,6,6,6,4,4,2,,6,5,5,5,2,3,01/01/6902 12:00:00 AM,US,12,3,2,3,1
4253,1477,C,47,2,2,6,15,2040,60,2,4,13:50,16:00,130,2,9,,1,1,2,2,2,2,1,3,6,5,4,6,6,6,6,6,6,5,6,5,5,6,6,5,3,6,5,5,2,,24,5,5,2,0,3,01/01/10012 12:00:00 AM,US,12,4,1,4,1
4255,167,C,44,3,2,2,15,4798,50,1,4,18:15,19:50,95,2,2,,1,1,2,2,2,3,2,4,3,3,3,4,4,3,3,5,6,6,6,4,4,4,6,6,6,4,4,4,2,,1,4,5,5,2,1,01/01/94555 12:00:00 AM,US,3,3,1,4,1
4258,170,C,44,3,2,2,15,4798,50,1,4,18:00,19:50,110,2,9,,1,2,2,2,2,2,1,4,4,4,5,5,3,6,6,3,6,4,6,5,4,4,6,5,5,6,4,5,2,,1,5,5,5,2,3,01/01/90250 12:00:00 AM,US,10,5,1,2,1
4259,171,C,44,3,2,2,15,4798,50,1,4,18:00,19:50,110,1,1,3,1,2,1,2,2,6,1,4,4,3,3,3,3,6,6,1,4,6,4,6,4,4,6,6,6,4,4,4,1,4,7,4,4,4,2,1,01/01/95128 12:00:00 AM,US,4,3,1,4,1
4260,172,C,44,3,2,2,15,4798,50,1,4,16:00,19:50,230,2,2,,1,2,1,2,2,3,1,5,5,4,4,4,5,6,6,5,6,6,6,6,5,4,6,6,6,5,3,5,2,,1,5,5,3,2,1,01/01/94587 12:00:00 AM,US,3,2,1,1,1
4262,174,C,44,3,2,2,15,4798,50,1,4,17:00,19:50,170,1,11,,2,2,1,2,2,3,1,3,3,2,4,4,3,6,6,2,6,4,6,3,3,4,6,4,4,4,6,4,2,,7,5,5,4,2,3,01/01/48009 12:00:00 AM,US,11,6,2,0,1
4265,3227,G,96,2,3,19,33,885,66,8,2,9:00,11:21,141,3,2,,1,1,2,1,1,1,1,3,6,3,4,4,3,3,3,4,4,6,6,6,4,5,4,6,6,6,3,4,2,,14,4,5,5,2,2,01/01/95618 12:00:00 AM,US,10,5,2,3,4
4274,3236,G,96,2,3,19,33,885,66,8,2,9:00,11:21,141,3,3,,2,1,2,2,0,3,2,4,6,4,4,4,4,4,6,6,6,6,6,6,4,4,6,6,6,6,4,5,2,,11,3,3,6,1,4,,US,12,5,1,4,4
4279,3241,G,96,2,3,19,33,885,66,8,2,8:45,11:21,156,2,3,,2,2,1,1,2,2,2,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,3,4,5,2,,11,6,5,6,2,4,01/01/18055 12:00:00 AM,US,12,3,2,2,1
4280,3242,G,96,2,3,19,33,885,66,8,2,8:45,11:21,156,3,3,,2,2,1,1,1,3,2,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,6,5,5,2,,11,0,6,6,2,4,01/01/18055 12:00:00 AM,US,12,3,1,2,1
4282,3244,G,96,2,3,19,33,885,66,8,2,8:15,11:21,186,3,3,,1,1,1,2,1,4,2,3,3,3,0,4,4,4,4,6,6,4,4,4,4,4,6,4,6,3,4,4,2,,11,5,5,5,2,4,01/01/90118 12:00:00 AM,US,10,2,1,2,1
4283,3245,G,96,2,3,19,33,885,66,8,2,8:30,11:21,171,3,3,,1,1,2,2,2,4,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,2,,11,4,4,4,2,4,,US,10,2,2,3,1
4284,3246,G,96,2,3,19,33,885,66,8,2,9:15,11:21,126,1,3,,0,1,1,2,2,3,2,4,4,6,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,4,4,4,2,,11,0,3,6,2,4,,US,12,4,2,4,1
4285,3247,G,96,2,3,19,33,885,66,8,2,9:00,11:21,141,1,3,,2,2,2,2,2,3,2,4,3,3,4,4,4,3,3,6,6,6,6,6,4,5,6,6,6,6,3,5,2,,11,4,4,6,2,4,01/01/8648 12:00:00 AM,US,12,5,1,4,1
4286,3248,G,96,2,3,19,33,885,66,8,2,23:40,11:21,749,3,3,,2,1,1,2,2,3,2,4,5,4,5,5,5,5,5,6,6,5,6,6,5,5,6,5,6,5,5,5,1,4,11,4,4,6,2,4,01/01/45433 12:00:00 AM,US,11,4,1,2,1
4288,157,A,2,1,3,3,31,565,83,5,1,4:30,6:50,140,2,1,3,1,1,1,2,2,1,1,5,4,5,5,5,5,6,6,4,5,5,5,6,5,5,6,6,6,5,5,5,2,,9,5,5,5,2,1,01/01/95401 12:00:00 AM,US,7,2,2,2,1
4289,158,A,2,1,3,3,31,565,83,5,1,4:30,6:50,140,2,1,3,1,1,1,2,2,1,1,5,4,5,5,5,4,6,6,3,4,4,4,6,4,5,6,6,6,5,5,5,2,,9,4,5,5,2,1,01/01/95401 12:00:00 AM,US,7,3,1,1,1
4292,161,A,2,1,3,3,31,565,83,5,1,4:40,6:50,130,2,7,,1,2,1,2,2,3,2,5,3,4,5,5,5,3,3,4,6,4,6,6,4,4,6,4,6,5,4,5,1,4,5,5,5,5,2,1,01/01/94114 12:00:00 AM,US,1,2,1,2,1
4297,2717,D,51,3,2,3,35,936,50,1,4,15:00,17:05,125,1,1,1,2,2,2,2,2,6,2,3,3,4,4,4,4,6,6,4,4,6,6,6,3,0,4,6,6,0,2,4,2,,5,0,4,3,2,1,01/01/94920 12:00:00 AM,US,6,5,1,4,1
4298,2718,D,51,3,2,3,35,936,50,1,4,15:10,17:05,115,1,7,,2,1,2,2,2,6,1,4,4,3,5,5,5,6,6,6,6,4,6,6,5,5,6,5,6,5,4,5,3,,5,3,5,5,2,3,01/01/90013 12:00:00 AM,US,10,4,1,4,1
4299,2719,D,51,3,2,3,35,936,50,1,4,15:45,17:05,80,1,7,,2,2,2,1,2,1,1,4,3,3,4,6,3,6,6,6,6,6,6,6,4,5,6,6,6,4,6,4,2,,5,5,4,3,1,3,01/01/10010 12:00:00 AM,US,12,2,2,2,1
4300,2720,D,51,3,2,3,35,936,50,1,4,15:40,17:05,85,1,2,,2,1,2,2,2,2,1,3,5,4,3,3,3,6,6,4,6,6,6,6,4,5,6,6,6,5,5,5,2,,5,0,5,3,2,3,01/01/90028 12:00:00 AM,US,10,6,1,2,1
4301,762,G,91,2,3,2,33,821,52,4,2,8:00,12:40,280,3,3,,2,1,1,1,2,1,1,3,3,3,4,5,5,6,6,6,6,6,6,6,4,4,6,6,6,5,5,3,2,,11,5,5,4,2,4,01/01/99301 12:00:00 AM,US,10,3,2,1,1
4302,763,G,91,2,3,2,33,821,52,4,2,10:10,12:40,150,1,3,,1,2,1,1,2,3,1,3,3,3,4,4,4,6,6,6,6,6,6,6,4,3,6,6,6,3,6,3,2,,11,5,5,6,2,4,01/01/80504 12:00:00 AM,US,10,4,1,2,1
4305,766,G,91,2,3,2,33,821,52,4,2,10:15,12:40,145,1,4,,1,2,1,2,2,3,2,5,4,4,3,4,4,6,3,4,6,6,6,6,4,4,6,6,6,4,5,4,2,,5,4,4,3,2,1,01/01/94118 12:00:00 AM,US,1,3,2,3,1
4314,775,G,91,2,3,2,33,821,52,4,2,N,12:40,N,8,3,,2,1,1,1,1,1,2,5,4,3,4,5,4,4,4,4,4,4,3,0,5,5,5,4,5,5,5,5,3,,11,5,5,5,2,4,01/01/99301 12:00:00 AM,US,10,5,1,1,2
4320,781,G,91,2,3,2,33,821,52,4,2,10:15,12:40,145,3,3,,2,2,1,2,2,1,1,5,3,6,5,5,5,6,6,6,6,6,6,6,5,4,6,6,6,3,4,5,2,,11,4,4,6,2,4,01/01/95501 12:00:00 AM,US,10,4,1,0,2
4322,783,G,91,2,3,2,33,821,52,4,2,10:00,12:40,160,3,3,,1,2,1,2,2,1,1,6,5,6,5,5,5,6,5,6,6,6,6,6,5,5,6,6,6,5,5,5,2,,11,5,5,5,2,4,,US,10,7,1,1,2
4325,786,G,91,2,3,2,33,821,52,4,2,10:00,12:40,160,2,2,,1,2,2,2,2,1,1,1,6,3,5,5,5,6,6,5,5,6,6,6,5,5,5,6,6,5,6,5,1,5,6,5,5,5,2,1,01/01/94403 12:00:00 AM,US,2,3,1,3,2
1328,2156,G,101,3,3,11,17,27,92,8,2,15:00,17:50,170,2,2,,1,2,2,2,2,1,2,6,6,6,6,6,6,6,6,0,0,0,0,0,6,6,0,0,0,6,6,5,2,,7,3,4,4,2,3,,VIETNAM,16,3,1,1,1
31,22,F,87,1,1,3,32,138,61,2,3,6:30,10:19,229,2,11,,2,2,2,2,2,1,2,4,6,6,4,5,5,4,4,0,0,0,0,0,4,5,6,6,6,6,5,5,2,,9,4,4,4,1,1,,,90,6,2,0,1
67,107,C,45,2,2,2,15,2105,55,3,3,13:40,15:00,80,2,2,,2,2,2,2,2,3,2,6,6,2,3,2,4,6,6,1,1,1,1,1,2,3,3,3,3,3,3,5,2,,5,3,3,3,2,1,,,90,3,1,4,1
109,133,F,72,3,2,2,32,746,70,2,3,N,22:31,N,8,2,,0,0,0,2,2,1,2,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,2,,5,0,5,0,2,3,,,99,5,0,0,3
118,286,D,50,3,2,3,35,748,86,1,3,17:00,19:50,170,2,1,1,2,1,2,2,2,5,2,4,4,4,5,5,5,4,4,4,4,3,1,2,4,4,4,4,4,4,4,5,2,,1,4,4,2,2,1,,,90,0,0,0,1
129,297,D,50,3,2,3,35,784,86,1,3,17:30,19:50,140,1,5,,2,2,1,2,2,2,2,5,5,5,4,4,4,4,5,3,3,4,3,3,3,5,3,3,3,5,5,4,2,,5,0,0,0,0,0,,,99,0,0,0,1
143,268,D,54,3,2,3,35,30,60,2,4,19:00,21:20,140,3,3,,0,0,1,2,2,1,2,5,5,5,5,5,5,6,5,0,0,0,0,0,5,5,6,6,6,5,5,3,2,,11,0,5,5,2,4,,,99,2,2,3,1
149,274,D,54,3,2,3,35,30,60,2,4,20:00,21:20,80,2,2,,2,0,0,1,2,2,2,6,4,4,3,4,3,6,6,2,3,6,6,6,4,4,4,6,6,4,4,4,1,4,1,0,3,4,1,1,,,90,2,2,0,1
217,3520,F,82,1,2,1,32,684,18,3,4,5:00,7:02,122,2,2,,1,0,0,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,,3,0,5,0,2,3,,,99,4,2,4,1
259,438,G,101,2,3,7,25,455,32,6,4,0:00,14:55,895,3,2,,1,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,,7,5,5,3,2,3,,,99,6,2,0,1
275,454,G,101,2,3,7,25,455,32,6,4,9:00,14:55,355,2,4,,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,6,4,4,5,2,,5,4,5,5,2,1,,,90,0,0,0,1
286,488,A,6,2,3,6,12,284,48,6,4,13:00,16:55,235,2,13,,1,2,1,2,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,5,4,4,2,,5,4,5,3,2,3,,,99,3,1,2,1
291,493,A,6,2,3,6,12,284,48,6,4,14:45,16:55,130,1,4,,1,2,2,2,2,1,2,6,6,3,5,5,5,3,4,4,3,6,6,6,4,5,6,6,6,4,5,5,2,,7,3,5,5,2,3,,,99,3,1,2,1
294,496,A,6,2,3,6,12,284,48,6,4,14:00,16:55,175,2,9,,1,0,0,0,2,1,2,0,0,0,0,0,5,0,0,5,0,0,0,5,5,5,0,0,0,0,0,5,2,,12,5,5,5,2,1,,,90,0,0,0,1
320,213,G,101,2,3,5,25,455,32,6,4,12:30,14:45,135,2,1,2,1,2,2,2,2,1,2,6,6,6,5,5,5,5,5,4,4,6,6,6,6,5,5,5,5,5,5,0,3,,5,4,5,4,2,3,,,99,0,0,0,1
373,674,G,100,3,3,8,30,39,101,6,2,16:30,19:35,185,3,2,,1,0,0,2,2,1,2,6,6,6,6,4,4,6,6,4,6,6,6,6,4,5,6,6,6,6,4,3,2,,7,3,4,3,2,3,,,91,0,0,0,1
393,694,G,93,3,3,8,5,7,5,9,2,17:30,21:45,255,1,3,,0,0,1,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,4,2,,11,0,4,0,2,4,,,99,7,2,0,1
420,555,B,21,1,1,2,34,1484,16,2,4,6:36,8:50,134,1,3,,2,1,1,0,0,1,2,0,4,3,3,3,3,6,4,6,6,3,6,6,3,3,6,3,6,3,3,4,2,,11,3,2,2,0,4,,,99,0,0,0,1
421,556,B,21,1,1,2,34,1484,16,2,4,7:00,8:50,110,3,9,,2,2,2,2,2,2,1,6,6,6,5,5,5,6,6,6,6,5,6,4,5,5,6,5,4,6,6,5,2,,12,0,0,0,0,3,,,99,1,0,0,1
432,840,C,47,1,1,4,15,2389,26,3,3,7:00,9:10,130,1,3,,1,2,1,2,2,1,2,6,6,6,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,,11,0,2,1,1,4,,,99,0,0,0,1
434,842,C,47,1,1,4,15,2389,26,3,3,7:00,9:10,130,1,9,,0,2,2,1,2,3,2,4,4,4,4,3,3,4,4,2,2,2,2,2,2,1,3,4,2,3,3,4,2,,5,3,4,2,2,3,,,99,6,1,4,1
456,816,C,43,1,1,4,18,654,25,3,4,9:30,10:40,70,1,9,,2,2,2,2,2,3,2,4,4,4,5,5,5,4,4,4,4,4,6,5,4,4,4,5,4,4,4,4,2,,2,3,5,5,2,3,,,99,0,0,0,1
473,788,A,7,2,3,2,22,606,2,6,4,11:30,14:00,150,2,4,,1,2,2,2,2,1,2,6,6,6,5,5,5,6,6,5,5,5,6,4,5,5,5,5,5,5,5,5,2,,5,5,5,5,2,1,,,90,0,0,0,1
474,789,A,7,2,3,2,22,606,2,6,4,13:25,14:00,35,2,3,,1,0,2,1,2,0,2,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,,11,0,5,4,2,4,,,99,7,2,0,1
507,870,C,46,1,2,4,15,1106,55,3,3,N,7:50,N,3,7,,1,2,2,2,2,1,2,3,6,6,3,6,6,6,6,6,6,6,6,6,3,3,6,6,6,6,6,4,2,,6,3,2,3,0,1,,,90,4,2,3,1
519,926,C,45,1,2,5,15,854,26,3,3,5:30,7:00,90,3,1,4,2,2,2,2,2,4,2,5,4,4,4,4,4,4,3,4,4,4,3,6,4,5,5,5,5,5,5,5,2,,7,5,5,3,2,0,,,99,3,1,1,1
536,943,C,45,1,2,5,15,854,26,3,3,5:45,7:00,75,2,1,4,2,2,2,2,2,4,2,4,4,4,4,4,5,4,4,4,4,6,4,6,4,5,6,6,6,5,5,5,2,,3,4,5,4,2,3,,,99,4,1,0,1
558,730,D,51,2,1,5,35,84,99,2,2,9:30,11:00,90,1,4,,1,1,1,2,2,3,2,4,3,3,4,4,4,3,3,3,3,3,3,6,4,4,6,6,6,4,4,4,2,,7,0,4,4,2,3,,,99,0,0,0,1
590,622,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,3,2,,0,1,0,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,,12,0,0,0,2,3,,,99,2,1,1,1
607,917,C,47,1,1,5,15,1480,4,2,4,7:00,8:25,85,3,1,3,2,2,2,2,2,3,2,3,4,4,3,4,4,3,4,4,4,3,5,4,4,4,5,4,4,4,5,4,1,4,5,4,4,4,2,1,,,90,2,2,0,1
630,478,G,98,3,3,1,33,926,32,6,4,16:00,18:57,177,2,3,,2,2,1,2,2,1,2,4,3,3,4,0,0,3,3,0,0,0,0,0,4,5,0,0,0,4,5,5,0,,11,4,4,6,2,4,,,91,0,0,0,1
