Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,MAX ANS DELAY,ABANDONED
23/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
23/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
23/02/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
23/02/2016,ccc_311_calgary_script,2763,2720,00:00:10,00:03:23,43
23/02/2016,ccc_311_lobby_ph_script,3,3,00:00:02,00:00:04,0
23/02/2016,ccc_media_line_script,1,1,00:00:01,00:00:01,0
23/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
24/02/2016,ccc_tax_script,24,23,00:00:32,00:02:11,1
24/02/2016,ccc_priority_script,29,29,00:00:07,00:00:18,0
24/02/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
24/02/2016,ccc_city_script,24,24,00:00:07,00:00:37,0
24/02/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
24/02/2016,ccc_help_script,14,14,00:00:17,00:01:52,0
24/02/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
24/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
24/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
24/02/2016,ccc_fpb_script,1,1,00:00:15,00:00:15,0
24/02/2016,ccc_311_calgary_script,2780,2701,00:00:19,00:05:47,79
24/02/2016,ccc_311_lobby_ph_script,7,7,00:00:06,00:00:10,0
24/02/2016,ccc_media_line_script,4,4,00:00:04,00:00:08,0
24/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
25/02/2016,ccc_tax_script,18,18,00:00:59,00:04:00,0
25/02/2016,ccc_priority_script,29,28,00:00:08,00:00:24,1
25/02/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
25/02/2016,ccc_city_script,17,17,00:00:07,00:00:27,0
25/02/2016,ccc_feedback_script,1,0,00:00:00,00:00:00,0
25/02/2016,ccc_help_script,21,21,00:00:05,00:00:13,0
25/02/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
25/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
25/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
25/02/2016,ccc_fpb_script,2,2,00:00:10,00:00:16,0
25/02/2016,ccc_311_calgary_script,2992,2791,00:00:37,00:08:01,201
25/02/2016,ccc_311_lobby_ph_script,9,7,00:00:07,00:00:21,2
25/02/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
25/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_tax_script,13,13,00:00:25,00:01:27,0
26/02/2016,ccc_priority_script,23,23,00:00:09,00:00:56,0
26/02/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_city_script,14,14,00:00:07,00:00:16,0
26/02/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_help_script,14,14,00:00:12,00:01:13,0
26/02/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_311_calgary_script,2594,2536,00:00:14,00:04:01,57
26/02/2016,ccc_311_lobby_ph_script,2,2,00:00:05,00:00:07,0
26/02/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
26/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_tax_script,1,1,00:00:12,00:00:12,0
27/02/2016,ccc_priority_script,14,14,00:00:11,00:01:17,0
27/02/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_help_script,10,10,00:00:06,00:00:11,0
27/02/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_311_calgary_script,889,879,00:00:08,00:02:09,11
27/02/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
27/02/2016,ccc_media_line_script,2,2,00:00:05,00:00:06,0
27/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_priority_script,20,19,00:00:22,00:02:59,1
28/02/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_help_script,8,8,00:00:07,00:00:14,0
28/02/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_fpb_script,1,1,00:00:04,00:00:04,0
28/02/2016,ccc_311_calgary_script,855,837,00:00:12,00:05:25,17
28/02/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
28/02/2016,ccc_media_line_script,1,1,00:00:07,00:00:07,0
28/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_tax_script,19,18,00:00:22,00:03:08,1
29/02/2016,ccc_priority_script,41,39,00:00:07,00:00:21,2
29/02/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_city_script,17,16,00:00:15,00:01:27,1
29/02/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_help_script,21,19,00:00:06,00:00:14,2
29/02/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
29/02/2016,ccc_311_calgary_script,3199,3099,00:00:23,00:18:06,100
29/02/2016,ccc_311_lobby_ph_script,2,2,00:00:02,00:00:02,0
29/02/2016,ccc_media_line_script,1,1,00:00:05,00:00:05,0
29/02/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
01/03/2016,ccc_tax_script,16,16,00:00:25,00:01:48,0
01/03/2016,ccc_priority_script,22,22,00:00:08,00:00:47,0
01/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
01/03/2016,ccc_city_script,26,26,00:00:09,00:00:49,0
01/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
01/03/2016,ccc_help_script,18,18,00:00:17,00:00:54,0
01/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
01/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
01/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
01/03/2016,ccc_fpb_script,1,1,00:00:03,00:00:03,0
01/03/2016,ccc_311_calgary_script,2969,2882,00:00:25,00:03:43,87
01/03/2016,ccc_311_lobby_ph_script,4,4,00:00:12,00:00:26,0
01/03/2016,ccc_media_line_script,3,3,00:00:10,00:00:16,0
01/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
02/03/2016,ccc_tax_script,19,17,00:00:30,00:02:05,2
02/03/2016,ccc_priority_script,14,14,00:00:07,00:00:19,0
02/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
02/03/2016,ccc_city_script,29,28,00:00:09,00:00:29,1
02/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
02/03/2016,ccc_help_script,18,18,00:00:18,00:01:11,0
02/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
02/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
02/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
02/03/2016,ccc_fpb_script,1,1,00:00:04,00:00:04,0
02/03/2016,ccc_311_calgary_script,2982,2868,00:00:26,00:04:13,114
02/03/2016,ccc_311_lobby_ph_script,3,2,00:00:23,00:00:37,1
02/03/2016,ccc_media_line_script,1,1,00:00:06,00:00:06,0
02/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_tax_script,18,18,00:00:27,00:02:49,0
03/03/2016,ccc_priority_script,26,22,00:00:06,00:00:18,4
03/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_city_script,26,25,00:00:09,00:00:32,1
03/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_help_script,20,20,00:00:07,00:00:23,0
03/03/2016,ccc_link_script,2,0,00:00:00,00:00:00,0
03/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_311_calgary_script,2920,2855,00:00:18,00:07:14,65
03/03/2016,ccc_311_lobby_ph_script,4,4,00:00:12,00:00:16,0
03/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
03/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_tax_script,12,12,00:00:08,00:00:31,0
04/03/2016,ccc_priority_script,25,22,00:00:06,00:00:14,3
04/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_city_script,21,21,00:00:09,00:01:02,0
04/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_help_script,25,24,00:00:07,00:00:20,1
04/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_fpb_script,1,1,00:00:01,00:00:01,0
04/03/2016,ccc_311_calgary_script,2754,2680,00:00:13,00:04:03,74
04/03/2016,ccc_311_lobby_ph_script,5,4,00:00:07,00:00:18,1
04/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
04/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_priority_script,18,17,00:00:31,00:02:10,1
05/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_help_script,7,6,00:00:18,00:00:55,1
05/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_311_calgary_script,1053,1008,00:00:27,00:08:29,45
05/03/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
05/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_priority_script,13,13,00:00:08,00:00:15,0
06/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_help_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_311_calgary_script,860,848,00:00:12,00:02:59,12
06/03/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
06/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_tax_script,25,22,00:01:00,00:03:12,3
07/03/2016,ccc_priority_script,22,20,00:00:08,00:00:33,2
07/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_city_script,19,19,00:00:16,00:00:47,0
07/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_help_script,23,21,00:00:13,00:00:42,2
07/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
07/03/2016,ccc_311_calgary_script,3311,3140,00:00:47,00:06:21,171
07/03/2016,ccc_311_lobby_ph_script,8,6,00:00:08,00:00:27,2
07/03/2016,ccc_media_line_script,3,3,00:00:04,00:00:08,0
07/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_tax_script,20,20,00:00:56,00:03:10,0
08/03/2016,ccc_priority_script,21,21,00:00:09,00:00:31,0
08/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_city_script,15,15,00:00:07,00:00:16,0
08/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_help_script,16,14,00:00:11,00:00:43,2
08/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_fpb_script,2,1,00:00:02,00:00:02,1
08/03/2016,ccc_311_calgary_script,2900,2758,00:00:41,00:06:18,142
08/03/2016,ccc_311_lobby_ph_script,1,0,00:00:00,00:00:00,1
08/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
08/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
09/03/2016,ccc_tax_script,20,19,00:00:38,00:03:06,1
09/03/2016,ccc_priority_script,33,31,00:00:10,00:00:45,2
09/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
09/03/2016,ccc_city_script,15,14,00:00:11,00:00:27,1
09/03/2016,ccc_feedback_script,3,0,00:00:00,00:00:00,0
09/03/2016,ccc_help_script,16,13,00:00:07,00:00:27,3
09/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
09/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
09/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
09/03/2016,ccc_fpb_script,5,4,00:00:06,00:00:13,1
09/03/2016,ccc_311_calgary_script,3026,2889,00:00:34,00:07:55,137
09/03/2016,ccc_311_lobby_ph_script,8,8,00:00:11,00:00:31,0
09/03/2016,ccc_media_line_script,2,2,00:00:05,00:00:05,0
09/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_tax_script,12,12,00:00:39,00:01:52,0
10/03/2016,ccc_priority_script,30,30,00:00:09,00:00:35,0
10/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_city_script,24,24,00:00:15,00:02:05,0
10/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_help_script,25,23,00:00:10,00:00:23,2
10/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_fpb_script,1,1,00:04:27,00:04:27,0
10/03/2016,ccc_311_calgary_script,3093,2949,00:00:36,00:04:44,144
10/03/2016,ccc_311_lobby_ph_script,9,8,00:00:06,00:00:11,1
10/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
10/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_tax_script,19,19,00:00:11,00:01:37,0
11/03/2016,ccc_priority_script,30,29,00:00:18,00:02:15,1
11/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_city_script,14,14,00:00:11,00:00:48,0
11/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_help_script,27,26,00:00:10,00:00:51,1
11/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
11/03/2016,ccc_311_calgary_script,2710,2631,00:00:23,00:05:19,79
11/03/2016,ccc_311_lobby_ph_script,4,4,00:00:07,00:00:09,0
11/03/2016,ccc_media_line_script,2,2,00:00:06,00:00:09,0
11/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_tax_script,3,3,00:00:05,00:00:06,0
12/03/2016,ccc_priority_script,19,19,00:00:09,00:00:28,0
12/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_help_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_311_calgary_script,1100,1087,00:00:11,00:02:17,13
12/03/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
12/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_tax_script,1,1,00:00:04,00:00:04,0
13/03/2016,ccc_priority_script,18,16,00:00:07,00:00:39,2
13/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_help_script,6,5,00:00:13,00:00:33,1
13/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_311_calgary_script,868,835,00:00:22,00:07:47,33
13/03/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
13/03/2016,ccc_media_line_script,1,1,00:00:04,00:00:04,0
13/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
14/03/2016,ccc_tax_script,12,12,00:00:09,00:00:38,0
14/03/2016,ccc_priority_script,22,21,00:00:11,00:00:49,1
14/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
14/03/2016,ccc_city_script,27,26,00:00:08,00:00:19,1
14/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
14/03/2016,ccc_help_script,20,20,00:00:07,00:00:35,0
14/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
14/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
14/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
14/03/2016,ccc_fpb_script,1,1,00:00:04,00:00:04,0
14/03/2016,ccc_311_calgary_script,2998,2962,00:00:10,00:05:47,36
14/03/2016,ccc_311_lobby_ph_script,7,6,00:00:10,00:00:18,1
14/03/2016,ccc_media_line_script,1,1,00:00:09,00:00:09,0
14/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
15/03/2016,ccc_tax_script,14,13,00:00:05,00:00:09,1
15/03/2016,ccc_priority_script,23,22,00:00:08,00:00:20,1
15/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
15/03/2016,ccc_city_script,25,25,00:00:09,00:00:19,0
15/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
15/03/2016,ccc_help_script,21,19,00:00:11,00:00:42,2
15/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
15/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
15/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
15/03/2016,ccc_fpb_script,1,1,00:00:05,00:00:05,0
15/03/2016,ccc_311_calgary_script,2926,2877,00:00:16,00:18:15,49
15/03/2016,ccc_311_lobby_ph_script,5,4,00:00:09,00:00:19,1
15/03/2016,ccc_media_line_script,2,2,00:00:06,00:00:07,0
15/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_tax_script,15,15,00:00:09,00:00:47,0
16/03/2016,ccc_priority_script,22,22,00:00:07,00:00:25,0
16/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_city_script,18,18,00:00:10,00:00:37,0
16/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_help_script,14,13,00:00:11,00:00:39,1
16/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_311_calgary_script,2694,2652,00:00:11,00:04:30,42
16/03/2016,ccc_311_lobby_ph_script,6,6,00:00:07,00:00:18,0
16/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
16/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
17/03/2016,ccc_tax_script,4,4,00:00:05,00:00:07,0
17/03/2016,ccc_priority_script,44,44,00:00:11,00:01:36,0
17/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
17/03/2016,ccc_city_script,20,20,00:00:06,00:00:14,0
17/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
17/03/2016,ccc_help_script,12,12,00:00:10,00:00:45,0
17/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
17/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
17/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
17/03/2016,ccc_fpb_script,1,1,00:00:05,00:00:05,0
17/03/2016,ccc_311_calgary_script,2472,2448,00:00:08,00:03:43,24
17/03/2016,ccc_311_lobby_ph_script,1,1,00:00:03,00:00:03,0
17/03/2016,ccc_media_line_script,2,2,00:00:04,00:00:05,0
17/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_tax_script,14,14,00:00:09,00:00:34,0
18/03/2016,ccc_priority_script,26,25,00:00:08,00:00:26,1
18/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_city_script,18,18,00:00:07,00:00:15,0
18/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_help_script,10,10,00:00:13,00:00:33,0
18/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_311_calgary_script,2429,2394,00:00:09,00:05:53,35
18/03/2016,ccc_311_lobby_ph_script,3,3,00:00:16,00:00:36,0
18/03/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
18/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_priority_script,25,24,00:00:13,00:00:53,1
19/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_help_script,4,4,00:00:07,00:00:15,0
19/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_311_calgary_script,1044,1017,00:00:14,00:09:33,27
19/03/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
19/03/2016,ccc_media_line_script,2,2,00:00:05,00:00:06,0
19/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_tax_script,1,1,00:00:38,00:00:38,0
20/03/2016,ccc_priority_script,13,12,00:00:10,00:00:49,1
20/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_help_script,1,1,00:00:07,00:00:07,0
20/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_311_calgary_script,894,882,00:00:12,00:02:53,12
20/03/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
20/03/2016,ccc_media_line_script,1,1,00:00:10,00:00:10,0
20/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_tax_script,9,9,00:00:28,00:01:26,0
21/03/2016,ccc_priority_script,22,21,00:00:10,00:00:28,1
21/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_city_script,29,29,00:00:10,00:00:38,0
21/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_help_script,11,11,00:00:08,00:00:16,0
21/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
21/03/2016,ccc_311_calgary_script,3127,3060,00:00:15,00:02:54,67
21/03/2016,ccc_311_lobby_ph_script,7,7,00:00:13,00:00:46,0
21/03/2016,ccc_media_line_script,2,2,00:00:06,00:00:08,0
21/03/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
22/03/2016,ccc_tax_script,15,13,00:00:37,00:02:51,2
22/03/2016,ccc_priority_script,33,33,00:00:15,00:01:15,0
22/03/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
22/03/2016,ccc_city_script,13,12,00:00:18,00:00:55,1
22/03/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
22/03/2016,ccc_help_script,12,11,00:00:11,00:00:32,1
22/03/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
