OBJECTID;CODIGO;CENTRO;DIRECCION;DISTRITO;TX_DISTRIT;ARCOS;CAPACIDAD;MODELO;TITULAR;ESTADO;OBSERVACIO;FOTO;FECHA_FOTO;FUENTE_FOT;FUENTE;ID_INFORMO;ID_OBRAS;CODIGO_GEN;ELIMINADO;enplanos
536;PBI_10015;"Centro Cultural ""Fernando de los R›os""";Camarena, 10;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10015.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;379;1;0;1
537;PBI_10021;"CEIP ""Amadeo Vives""";Los Y⁄benes, 6-8;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10021.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;380;1;0;1
538;PBI_10013;"Parque ""Carlos Arias""";Valmojado - Sese±a;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10013.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;381;1;0;1
539;PBI_10012;"Parque ""Aluche II""";Valmojado - Illescas;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10012.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;382;1;0;1
540;PBI_10019;"Parque ""Aluche""";Valmojado;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10019.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;383;1;0;1
541;PBI_10038;"IES ""Blas de Otero""";Maqueda, 130;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10038.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;386;1;0;1
542;PBI_10044;"Colegio ""Gamo Diana""";Tembleque, 104;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Falta la se±al;PBI_10044.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;387;1;0;1
543;PBI_10042;"Colegio ""Arcangel Rafael""";Maqueda, 4;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Se±al defectuosa;PBI_10042.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;388;1;0;1
544;PBI_10041;"Parque ""Las Cruces""";Vidauba;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;12;Faltan 3 arcos y la se±al. Seg∑n lor responsables del mantenimiento de las instalaciones deportivas, lo han robado.;PBI_10041.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;390;1;0;1
545;PBI_10046;"IES ""Leonardo da Vinci""";General Romero Basart, 90;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Falta la se±al;PBI_10046.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;392;1;0;1
546;PBI_10047;Parque;Navia;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10047.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;393;1;0;1
547;PBI_10048;"Polideportivo ""Aluche""";Av. General Fanjul, 14;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10048.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;394;1;0;1
548;PBI_10029;"Colegio ""La Salle""";General Romero Basart, 50;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10029.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;395;1;0;1
549;PBI_10028;"Centro Cultural ""Almirante Churruca""";Fuente del Tiro, 72;10;LATINA;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_10028.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;396;1;0;1
550;PBI_10045;UNED;Fuente de Lima, 22;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10045.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;397;1;0;1
551;PBI_10040;"Centro Cultural ""Campamento""";Boadilla del Monte, 40 - Sedano;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10040.jpg;01/09/2010;Central de Movilidad;DG PLANIFICACION;0;398;1;0;1
552;PBI_10039;Servicio Geogrﬂfico del Ejercito;Sanchidriﬂn -Mirue±a;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;12;Faltan arcos y se±al. Seg∑n lor responsables del mantenimiento de las instalaciones deportivas, lo han robado.;;;;DG PLANIFICACION;0;399;1;-2;1
553;PBI_10031;"Intercambiador ""Cuatro Vientos""";Los Lanceros;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10031.jpg;01/09/2010;Central de Movilidad;DG PLANIFICACION;0;400;1;0;1
554;PBI_10037;"Parque ""Piqueras""";Clarinete;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10037.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;401;1;0;1
555;PBI_11026;"Colegio ""Concepciæn Arenal""";Antonio Læpez, 1;11;CARABANCHEL;6,00000000000;6;8;AYUNTAMIENTO MADRID;;;PBI_11026.jpg;06/10/2010;Central de Movilidad;DG PLANIFICACION;0;404;1;0;1
556;PBI_11025;"Escuela Oficial de Idiomas ""Carabanchel""";Portalegre, 52;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;12;Arrancado por anclaje en tierra;PBI_11025.jpg;;Pedalibre;DG PLANIFICACION;0;407;1;2;1
557;PBI_11024;"IES ""Emilio Castelar""";R›o de Oro, 4;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11024.jpg;30/09/2010;Central de Movilidad;DG PLANIFICACION;0;408;1;0;1
558;PBI_11023;"Instalaciæn Deportiva ""Ernesto Cotorruelo""";V›a Lusitana, 3;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11023.jpg;08/10/2010;Central de Movilidad;DG PLANIFICACION;0;410;1;0;1
559;PBI_11028;"Instalaciæn Deportiva Elemental ""Los Poblados""";Av. Poblados - Antonio Romero;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11028.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;412;1;0;1
560;PBI_11021;"Biblioteca ""Pan Bendito""";Camino Viejo de Leganes, 188;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11021.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;414;1;0;1
561;PBI_11027;Instalaciæn deportiva;Real Madrid - Nuestra Se±ora de la Antigua;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11027.jpg;18/10/2010;Central de Movilidad;DG PLANIFICACION;0;416;1;0;1
562;PBI_11033;EMT;Av. Poblados;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11033.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;421;1;0;1
563;PBI_11019;EMT;Av. Poblados;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11019.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;422;1;0;1
564;PBI_11022;Avenida de los Poblados;Av. Poblados - V›a Lusitana;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11022.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;423;1;0;1
565;PBI_11017;Carril bici;Av. Princesa Juana de Austria - Av. de los Poblados;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Falta la se±al;PBI_11017.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;424;1;0;1
566;PBI_11016;"Centro Integrado ""Garc›a Lorca""";Eugenia de Montijo - Plaza de la Emperatriz;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11016.jpg;21/10/2010;Central de Movilidad;DG PLANIFICACION;0;425;1;0;1
567;PBI_11015;Instituto Polit⁄cnico del Ejercito de Tierra;Av. Carabanchel Alto - Callejæn de la Rosa;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11015.jpg;21/10/2010;Central de Movilidad;DG PLANIFICACION;0;426;1;0;1
568;PBI_11029;"Parque ""Carlos Arias""";Av. de los Poblados - Consuelo Guzmﬂn;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;427;1;-2;1
569;PBI_11020;Colegio institucion profesional Salesiano;Ronda de Don Bosco, 3;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11020.jpg;21/10/2010;Central de Movilidad;DG PLANIFICACION;0;428;1;0;1
570;PBI_11035;"Centro de Mayores ""Francisco de Goya""";Alfredo Aleix, 3;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11035.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;429;1;0;1
571;PBI_11045;"Colegio ""?rtica""";Los Morales, 25;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11045.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;431;1;0;1
572;PBI_11039;"Colegio ""Mar›a Inmaculada""";Joaqu›n Turina, 62;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11039.jpg;21/10/2010;Central de Movilidad;DG PLANIFICACION;0;433;1;0;1
573;PBI_11044;"Parque ""Las Cruces""";Av. de los Poblados - Camino de las Cruces;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11044.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;434;1;0;1
574;PBI_11043;"Plaza de Toros ""Vistalegre""";Castrojeliz;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11043.jpg;13/10/2010;Central de Movilidad;DG PLANIFICACION;0;435;1;0;1
575;PBI_12013;Instalaciæn Deportiva Bﬂsica ÙLa Chimeneaˆ;Vallandes, 5 - Hermenegildo Bielsa Calesas;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12013.jpg;07/10/2010;Central de Movilidad;DG PLANIFICACION;0;438;1;0;1
576;PBI_12014;"Metro ""Usera""";Mirasierra, 37;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12014.jpg;21/09/2010;Central de Movilidad;DG PLANIFICACION;0;439;1;0;1
577;PBI_12015;"Polideportivo ""Moscardæ""";Andr⁄s Arteaga, 3;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12015.jpg;21/09/2010;Central de Movilidad;DG PLANIFICACION;0;440;1;0;1
578;PBI_12023;"Metro ""Usera""";Amparo Usera;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12023.jpg;21/09/2010;Central de Movilidad;DG PLANIFICACION;0;441;1;0;1
579;PBI_12016;Caja Mﬂgica;Paseo Perales, s/n;12;USERA;10,00000000000;20;1;AYUNTAMIENTO MADRID;;;PBI_12016.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;443;1;0;1
580;PBI_12012;"Centro Cultural ""San Ferm›n""";San Ferm›n - Taconera;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12012.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;444;1;0;1
581;PBI_12018;Estaciæn ÙDoce de Octubreˆ;Av. Doctor Tolosa Latour;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;447;1;0;1
582;PBI_12019;"Instalaciæn Deportiva Bﬂsica ""Juan Gonzﬂlez Rubio""";Av. Doctor Tolosa Latour, 6;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12019.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;448;1;0;1
583;PBI_12020;"Polideportivo ""Jes∑s Rollﬂn""";Avena, 11 - Ricardo Beltrﬂn;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12020.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;453;1;0;1
584;PBI_12021;Instalaciæn Deportiva Bﬂsica ÙZofioˆ;Ricardo Beltrﬂn - Rozpide, 12;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12021.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;454;1;0;1
585;PBI_12024;Estaciæn ÙOrcasitasˆ;Sinca - Censo;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12024.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;455;1;0;1
586;PBI_12032;"Centro Cultural ""Meseta de Orcasitas""";Plaza de la Asociacion, 1 - Milquinientas;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12032.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;456;1;0;1
587;PBI_12031;"Instalaciæn Deportiva ""Meseta de Orcasitas""";Talbot, 8;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12031.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;457;1;0;1
588;PBI_12030;"Mercado ""Orcasitas""";Villabona, 4;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12030.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;459;1;0;1
589;PBI_12029;"Polideportivo ""Orcasur""";Moreja, 11;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12029.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;463;1;0;1
590;PBI_12028;"Centro de mayores ""Orcasur""";Av. Orcasur, 60;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12028.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;464;1;0;1
591;PBI_12027;"Centro de mayores ""Orcasur""";Av. Orcasur, 7;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12027.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;465;1;0;1
592;PBI_12026;"Centro Cultural ""Orcasur""";Plaza del Pueblo, 2;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12026.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;466;1;0;1
593;PBI_12022;Estaciæn ÙOrcasitasˆ;Campotejar, 24;12;USERA;9,00000000000;18;1;AYUNTAMIENTO MADRID;;;PBI_12022.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;467;1;0;1
594;PBI_13031;"Colegio ""Los Tilos-Tajamar""";El Bosco;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13031.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;469;1;0;1
595;PBI_13030;"Parque ""Cerro del T›o P›o""";Ramæn P⁄rez de Ayala;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13030.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;470;1;0;1
596;PBI_13029;"Centro Cultural ""Alberto Sﬂnchez""";Risco de Peloche;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13029.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;471;1;0;1
597;PBI_13028;"Zona deportiva ""Camino de Valderribas""";Sierra de la Cuerda Larga;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan los 5 arcos;PBI_13028.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;472;1;-2;-1
598;PBI_13027;Zona verde;Puerto de Canencia;13;PUENTE DE VALLECAS;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_13027.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;473;1;0;1
599;PBI_13026;Centro Cultural ?rea de Creatividad;Sierra Carbonera, 74;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_13026.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;476;1;0;1
600;PBI_13025;"Parque ""Amæs Acero""";Sierra Molina;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13025.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;477;1;0;1
601;PBI_13024;"Estaciæn ""Asamblea de Madrid Entrev›as""";Puerto de Balbarﬂn;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13024.jpg;26/01/2011;Central de Movilidad;DG PLANIFICACION;0;479;1;0;1
602;PBI_13012;"Zona estancial ""Puerto de Piedrahita - Calle 30""";Pe±a Ubi±a, 1;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;480;1;-2;1
603;PBI_13022;Plaza de la Constituciæn;Pedro Laborde;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13022.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;481;1;0;1
604;PBI_13032;"Instalaciones Deportivas ""Puente de Vallecas""";Carlos Sole, 42;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13032.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;482;1;0;1
605;PBI_13020;"IES ""Tirso de Molina""";Jos⁄ Paulete, 51;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Se±al tirada en el suelo;PBI_13020.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;483;1;0;1
606;PBI_13019;"IES ""Antonio Dom›nguez Ortiz""";Av. Miguel Hernandez;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 2 arcos;PBI_13019.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;485;1;0;1
607;PBI_13018;"Colegio ""Tolosa Latour""";Asturianos - Fuengirola;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13018.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;491;1;0;1
608;PBI_13037;"Biblioteca P∑blica ""Vallecas""";Av. Rafael Alberti, 36;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13037.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;492;1;0;1
609;PBI_13017;"Parque ""Campo de la Paloma""";Extreme±os;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13017.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;493;1;0;1
610;PBI_19015;Av. de las Comunidades;Av. de las Comunidades y Este;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;734;1;-2;1
611;PBI_19016;"Colegio ""El Valle""";Los Juglares;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19016.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;736;1;0;1
612;PBI_19025;"Parque ""Cordel de Pavones""";Parque Cordel de Pavones;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19025.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;737;1;10;1
613;PBI_19017;"IES ""Valdebernardo""";Bulevar Indalecio Prieto;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19017.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;738;1;0;1
614;PBI_20021;"Parque ""Canillejas""";N⁄ctar, 32;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;748;1;-2;1
615;PBI_20031;Junto pistas deportivas;Albarique y Alconera;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_20031.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;754;1;0;1
616;PBI_20041;"Instituto secundaria ""San Blas""";Arcos de Jalæn, 120;20;SAN BLAS;3,00000000000;6;1;AYUNTAMIENTO MADRID;;;PBI_20041.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;756;1;0;1
617;PBI_20029;Pistas deportivas;Arcos de Jalæn, 114;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 2 arcos;PBI_20029.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;757;1;0;1
618;PBI_20028;Escuela oficial de Idiomas;Conserveros, 4;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20028.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;759;1;0;1
619;PBI_20027;"Instalaciones Deportivas ""Alcalﬂ 525""";Alcala, 523 y Iquitos;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20027.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;769;1;0;1
620;PBI_20048;Parque;Riobamba, 13;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20048.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;770;1;0;1
621;PBI_20026;V›a ciclista;Læpez de Aranda y Plaza Barbados;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20026.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;771;1;0;1
622;PBI_20032;"Colegio ""Brains""";Mar›a Lombillo,5;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20032.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;772;1;0;1
623;PBI_20024;"Colegio ""Nuestra Se±ora de Loreto""";General Aranaz, 66;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20024.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;773;1;0;1
624;PBI_20023;Campezo;Campezo, 3;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20023.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;774;1;0;1
102;PBI_01017;Parque de Atenas;Calle de Segovia;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01017.jpg;04/01/2011;Central de Movilidad;INFORMOMADRID;102;39;0;0;1
103;PBI_14007;"CEIP ""Pasamonte""";Av. Dr. Garc›a Tapia, 47;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_14007.jpg;19/10/2010;Central de Movilidad;INFORMOMADRID;103;536;0;0;1
104;PBI_13007;"Zona verde ""Sierra Elvira, Heroes del Alcazar""";H⁄roes del Alcﬂzar, 8;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan los 5 arcos y la se±al (marcas en el suelo de los elementos);PBI_13007.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;104;474;0;-2;-1
105;PBI_04017;Consejer›a de Familia y Asuntos Sociales;Alcalﬂ, 59-61;04;SALAMANCA;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_04017.jpg;06/01/2011;Central de Movilidad;INFORMOMADRID;105;140;1;0;1
106;PBI_01007;"Metro ""Sevilla""";Alcalﬂ, 23;01;CENTRO;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_01007.jpg;13/09/2010;Central de Movilidad;INFORMOMADRID;106;29;0;0;1
107;PBI_01008;"Metro ""Sol""";Puerta del Sol;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01008.jpg;22/07/2010;Central de Movilidad;INFORMOMADRID;107;17;0;0;1
108;PBI_21005;"Metro ""Barajas""";Av. Logro±o, 164;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21005.jpg;03/09/2010;Central de Movilidad;INFORMOMADRID;108;792;0;0;1
109;PBI_03007;Colegio Montserrat II;Jos⁄ Mart›nez Velasco, 1;03;RETIRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_03007.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;109;913;0;0;1
110;PBI_03008;"Centro Nataciæn ""Mundial 86""";Jos⁄ Mart›nez Velasco, 3;03;RETIRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_03008.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;110;103;0;0;1
169;PBI_16004;"Centro Cultural ""Federico Chueca""";Plaza de Nuestra Se±ora del Transito, 12;16;HORTALEZA;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_16004.jpg;22/09/2010;Central de Movilidad;INFORMOMADRID;169;602;0;0;1
170;PBI_06009;"CEIP ""Jaime Vera""";Bravo Murillo, 162;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06009.jpg;13/02/2011;Central de Movilidad;INFORMOMADRID;170;223;0;0;1
171;PBI_01014;Ministerio de Sanidad y Pol›tica Social;Huertas, 82;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01014.jpg;06/01/2011;Central de Movilidad;INFORMOMADRID;171;25;0;0;1
172;PBI_21008;IFEMA;"Metro ""Campo de las Naciones""";21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21008.jpg;03/09/2010;Central de Movilidad;INFORMOMADRID;172;813;1;0;1
173;PBI_20009;"Centro de Especialidades ""Pedro Gonzﬂlez Bueno""";Hermanos Garc›a Noblejas, 89;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20009.jpg;03/09/2010;Central de Movilidad;INFORMOMADRID;173;755;0;0;1
174;PBI_20008;Hermanos Garc›a Noblejas;Hermanos Garc›a Noblejas, 129;20;SAN BLAS;10,00000000000;20;1;AYUNTAMIENTO MADRID;;;PBI_20008.jpg;04/09/2010;Central de Movilidad;INFORMOMADRID;174;765;0;0;1
175;PBI_04011;JMD Salamanca;Velﬂzquez, 52;04;SALAMANCA;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_04011.jpg;02/01/2011;Central de Movilidad;INFORMOMADRID;175;141;0;0;1
176;PBI_20007;"Centro Comercial ""Las Rosas""";Aquitania, 3;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20007.jpg;04/09/2010;Central de Movilidad;INFORMOMADRID;176;760;0;0;1
177;PBI_20010;"Colegio ""Jes∑s Mar›a Nuestra Se±ora Caridad del Cobre""";Hermanos Garc›a Noblejas, 17;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20010.jpg;31/08/2010;Central de Movilidad;INFORMOMADRID;177;753;0;0;1
178;PBI_15006;Gran Habitat Pinar de Chamart›n;An⁄monas - Av. San Luis;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_15006.jpg;22/09/2010;Central de Movilidad;INFORMOMADRID;178;550;0;0;1
