CLASS,CLASS_CODE,COMM_CODE,NAME,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OBJECTID,SHAPE_AREA,SHAPE_LEN
Residential,1,BEL,BEL-AIRE,2002,,482,159,29,0,149,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,149,482,6,1,0,0,13,54,16,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,337099.47757500000,2577.74544486000
Residential,1,MAF,MAYFAIR,2002,,556,187,45,0,169,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,169,556,5,0,0,0,13,69,27,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,304890.48402500000,2369.32002924000
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,2002,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1279272.91205000000,7843.25546661000
Residential,1,KIN,KINGSLAND,2002,,4496,2367,186,0,835,671,187,0,1263,189,0,56,0,0,0,0,0,1,0,2,1220,74,1833,40,0,1,0,49,3,79,7,0,0,0,183,49,494,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,186,121,382,3,0,0,2,665,588,1707,3,1,0,1,944,881,239,219,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1327727.57135000000,4886.88811250000
Residual Sub Area,4,03I,03I,2002,,21,5,5,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7967338.22460000000,11400.55758470000
Residual Sub Area,4,02A,02A,2002,Y,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5426119.14902000000,10567.97128660000
Residual Sub Area,4,03D,03D,2002,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2514433.58905000000,6874.78492876000
Residual Sub Area,4,02B,02B,2002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2655783.60020000000,6527.79437175000
Residential,1,DAL,DALHOUSIE,2002,,9229,3685,541,0,2565,1921,306,0,863,570,0,25,0,0,0,0,0,0,0,3,826,325,1264,25,0,9,0,22,3,48,0,0,3,0,301,136,915,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,315,1325,3,0,10,0,1906,1786,5677,14,1,0,0,802,1305,610,806,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3336076.75907000000,7592.49468842000
Industrial,2,WES,WESTWINDS,2002,Y,0,5,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1949334.03715000000,6725.72219753000
Residential,1,THO,THORNCLIFFE,2002,,9198,3743,599,0,2392,2054,366,0,335,817,0,170,0,0,1,0,0,0,0,4,313,28,465,18,0,0,0,152,10,258,11,0,7,0,359,161,961,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,795,343,2186,20,0,0,0,2033,1850,5328,21,0,0,1,841,1303,703,717,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3269309.04962000000,8228.38143244000
Residential,1,VAR,VARSITY,2002,,12378,5313,539,0,3461,2607,168,0,1612,893,0,31,0,0,1,0,0,1,0,5,1480,370,2486,126,1,0,0,28,0,45,3,0,0,0,168,88,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,884,577,1754,8,0,0,0,2585,2426,7666,22,0,0,2,1378,1943,712,1009,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6852649.59332000000,11790.14264130000
Residential,1,BRE,BRENTWOOD,2002,,6430,2546,311,0,1788,1982,0,83,206,240,0,34,0,0,1,0,0,0,0,2,203,7,293,1,0,0,0,28,2,55,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,6,151,2,0,0,1,0,0,0,0,0,0,1,221,0,540,18,0,0,0,1968,1773,5391,14,0,0,1,537,891,441,578,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2886970.24828000000,8006.78281279000
Residential,1,NHU,NORTH HAVEN UPPER,2002,,684,246,42,0,230,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,230,682,2,0,0,0,27,93,50,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,269081.72272500000,2418.52573091000
Residential,1,GRV,GREENVIEW,2002,,2092,1102,102,0,381,206,30,0,511,309,0,46,0,0,0,0,0,0,0,0,488,63,781,23,0,0,0,45,2,82,1,0,0,0,30,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,138,662,23,0,0,0,200,170,488,6,0,0,0,396,406,139,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,453703.46639800000,3865.77283381000
Residential,1,CHW,CHARLESWOOD,2002,,3719,1497,164,0,1224,1297,33,0,137,0,0,30,0,0,0,0,0,0,0,1,134,0,217,2,0,0,0,27,1,50,3,0,0,0,31,15,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,1208,3363,7,1,0,0,294,606,259,290,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1830377.51397000000,8413.49844987000
Residential,1,VAL,VALLEY RIDGE,2002,,3589,1264,394,0,1161,1199,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,0,0,1,54,53,97,4,5,0,7,1125,1108,3358,6,61,0,1,63,494,233,360,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3167960.92827000000,7810.52039573000
Residential,1,NHV,NORTH HAVEN,2002,,2490,961,142,0,686,606,204,0,50,86,0,15,0,0,0,0,0,0,0,0,50,0,52,0,0,0,0,15,1,30,0,0,0,0,201,112,519,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,230,5,0,0,0,602,573,1659,4,0,0,0,177,353,179,221,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,845618.16055000000,4110.40181978000
Residential,1,BOW,BOWNESS,2002,,11873,5168,736,0,2708,2416,806,52,683,829,1,364,0,4,10,1,0,2,0,6,663,106,978,14,0,0,0,327,31,608,27,1,9,0,788,367,2162,16,2,0,0,1,0,3,0,0,0,0,50,7,88,2,0,0,0,15,2,247,2,0,0,0,797,197,1837,31,0,1,2,2369,1998,5950,43,1,1,17,1441,1796,859,819,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5609079.00267000000,14428.78001500000
Industrial,2,MCI,McCALL,2002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2389156.89092000000,6756.67816924000
Industrial,2,PEG,PEGASUS,2002,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,255348.88470000000,2283.60369308000
Residential,1,TEM,TEMPLE,2002,,11853,3525,957,0,2717,2300,611,0,118,426,0,69,0,0,1,0,0,0,0,1,111,0,204,6,0,0,0,61,3,139,8,0,0,0,603,385,1938,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,414,268,1239,12,0,0,0,2285,2061,8331,15,0,0,1,313,857,701,1281,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2624812.18550000000,6497.06841295000
Residential,1,MOR,MONTEREY PARK,2002,,10305,2917,967,0,2722,2475,23,0,0,139,276,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,22,19,61,1,0,0,0,276,272,497,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,1,137,73,376,1,0,0,0,2456,2358,9268,19,0,0,1,198,696,540,1177,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3264338.10675000000,8499.11877154000
Residual Sub Area,4,05C,05C,2002,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2058720.98535000000,7768.26596907000
Industrial,2,GRI,GREENVIEW INDUSTRIAL PARK,2002,Y,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2138777.19155000000,7682.77656627000
Residential,1,HPK,HIGHLAND PARK,2002,,3753,1999,211,0,657,935,166,33,411,20,0,427,0,6,1,0,0,0,0,0,401,20,596,10,0,0,2,363,10,594,60,0,2,0,162,45,403,2,2,0,0,0,0,0,0,0,0,0,32,0,53,1,0,0,0,7,1,14,0,0,0,0,20,1,52,0,0,0,1,912,580,2041,20,1,1,7,744,703,257,179,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1369171.02465000000,6635.84124823000
Residential,1,WHI,WHITEHORN,2002,,12252,3518,1004,0,2730,2546,663,0,1,117,0,189,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,153,16,375,36,0,0,0,651,444,2207,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,116,52,291,1,0,0,0,2532,2218,9371,14,0,0,2,275,804,675,1310,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2639478.48203000000,6505.94709971000
Residential,1,GRE,GREENWOOD/GREENBRIAR,2002,,998,489,59,0,445,1,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,473,444,997,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,145,203,74,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1161346.79777000000,4768.52612097000
Industrial,2,NAW,NORTH AIRWAYS,2002,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1210045.40223000000,5098.76191751000
Residential,1,CAM,CAMBRIAN HEIGHTS,2002,,2124,904,131,0,592,607,135,20,32,56,0,54,0,0,0,0,0,0,0,0,32,1,48,0,0,0,0,50,2,83,4,0,0,0,128,36,302,7,0,0,0,0,0,0,0,0,0,0,19,0,33,1,0,0,0,0,0,0,0,0,0,0,52,0,136,4,0,0,0,602,553,1522,5,0,0,0,217,344,143,167,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,864104.99092000000,5162.94827586000
Residential,1,CRM,CRESTMONT,2002,,111,67,12,0,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,40,111,2,20,0,0,3,21,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,637485.07397500000,3194.25297334000
Residential,1,QPK,QUEENS PARK VILLAGE,2002,,438,188,25,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,438,3,0,0,0,0,0,0,0,0,0,0,21,101,45,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,621379.89702400000,3372.28576505000
Major Park,3,COP,CANADA OLYMPIC PARK,2002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,881302.99449700000,4107.81189477000
Industrial,2,GPI,GREAT PLAINS,2002,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,4348112.31965000000,8593.63040651000
Residential,1,KEL,KELVIN GROVE,2002,,2243,903,98,0,495,354,16,0,504,27,0,0,0,0,0,2,0,0,0,0,491,115,707,13,0,0,0,0,0,0,0,0,0,0,16,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,331,0,0,0,0,24,19,41,3,0,0,0,354,345,1141,0,0,0,2,355,289,67,162,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,756703.99760000000,3463.16969167000
Industrial,2,GBP,GLENDEER BUSINESS PARK,2002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,263805.57887600000,2325.56914372000
Residential,1,CHK,CHINOOK PARK,2002,,1751,587,125,0,476,490,0,0,96,0,0,0,0,0,0,1,0,0,0,0,93,7,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,0,0,0,0,0,0,0,0,0,0,0,485,469,1392,5,0,0,1,78,224,94,171,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,582604.09700000000,3250.68878316000
Residential,1,RIV,RIVERBEND,2002,,10773,3465,1041,0,3297,3266,42,0,0,150,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,0,0,0,0,41,39,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,140,263,2,0,0,1,3255,3117,10430,10,0,0,0,329,988,722,1282,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,4069164.89495000000,9217.18413402000
Residual Sub Area,4,09N,09N,2002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,479157.77627600000,2792.89902242000
Industrial,2,SFH,SOUTH FOOTHILLS,2002,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,3638949.71174000000,7849.55745783000
Residential,1,OAK,OAKRIDGE,2002,,6382,2294,343,0,2081,1706,144,0,35,402,0,7,0,0,0,0,0,0,0,0,35,32,56,0,0,0,0,4,0,6,1,0,2,0,143,110,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,306,786,3,0,1,0,1698,1633,5269,7,1,0,0,339,798,431,654,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2419572.18240000000,6362.63268008000
Residential,1,BYV,BAYVIEW,2002,,694,249,36,0,246,212,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,64,1,0,0,0,211,210,630,1,0,0,0,21,118,32,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,424021.30915000000,4299.80814992000
Industrial,2,HOR,HORIZON,2002,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2321298.84602000000,6539.00901875000
Industrial,2,HHB,HARVEST HILLS BUSINESS PARK,2002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2449128.19115000000,7550.13321153000
Residential,1,ARB,ARBOUR LAKE,2002,,9083,3436,889,0,3052,2476,176,0,450,21,308,4,0,0,0,0,0,1,0,2,357,328,570,90,1,0,0,3,1,6,0,0,1,1,168,161,295,4,3,0,0,302,299,518,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,3,2367,2263,7694,13,93,0,1,483,1073,590,959,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4316350.39338000000,8651.28797505000
Residential,1,SAN,SANDSTONE VALLEY,2002,,6918,2112,412,0,1940,1679,44,0,0,385,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,1,0,44,26,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,334,813,9,0,0,0,1673,1579,5967,6,0,0,0,213,473,425,870,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1788158.38518000000,5465.46609012000
Residential,1,EDG,EDGEMONT,2002,,17644,5392,1042,0,4752,4382,258,0,292,449,0,10,0,0,0,1,0,0,0,0,276,85,515,16,0,0,0,10,3,20,0,0,0,0,257,188,709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,0,0,0,0,441,312,984,8,0,0,2,4333,4164,15278,19,28,0,1,417,1388,1026,2192,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6619540.88333000000,11499.63070640000
