SR_TYPE,DT_CREATED,LONGITUDE,LATITUDE,COMM,WARD
Roads - Signs - Parking,09/04/2013,-113.9999512,51.01665696,DOVER,9
Roads - Signs - Parking,09/04/2013,-113.9578345,50.88242605,AUBURN BAY,12
Roads - Signs - Parking,09/05/2013,-114.1255425,51.00413027,CFB - LINCOLN PARK PMQ,11
Roads - Signs - Parking,09/05/2013,-114.1255425,51.00425102,CFB - LINCOLN PARK PMQ,11
Roads - Signs - Parking,09/05/2013,-114.0998674,51.0416278,SUNALTA,8
Roads - Signs - Parking,09/05/2013,-114.0988706,51.02330887,SOUTH CALGARY,8
Roads - Signs - Parking,09/05/2013,-114.0287918,51.01725534,ALYTH/BONNYBROOK,9
Roads - Signs - Parking,09/05/2013,-114.0009182,51.05501599,MERIDIAN,10
Roads - Signs - Parking,09/05/2013,-113.9562762,50.88437522,AUBURN BAY,12
Roads - Signs - Parking,09/06/2013,-114.160758,51.07159718,MONTGOMERY,1
Roads - Signs - Parking,09/06/2013,-114.0891726,51.04086042,BELTLINE,8
Roads - Signs - Parking,09/06/2013,-114.0787606,51.04186268,BELTLINE,8
Roads - Signs - Parking,09/06/2013,-114.0609308,51.02337345,ERLTON,9
Roads - Signs - Parking,09/06/2013,-114.0051347,51.06125724,MAYLAND HEIGHTS,10
Roads - Signs - Parking,09/06/2013,-113.9720105,51.08688364,WHITEHORN,5
Roads - Signs - Parking,09/06/2013,-113.9531701,51.08185571,TEMPLE,5
Roads - Signs - Parking,09/07/2013,-114.0867573,50.90471226,SHAWNESSY,13
Roads - Signs - Parking,09/08/2013,-114.1781458,51.03782764,CHRISTIE PARK,6
Roads - Signs - Parking,09/08/2013,-114.0219542,51.0343354,INGLEWOOD,9
Roads - Signs - Parking,09/09/2013,-114.1934817,51.03928851,ASPEN WOODS,6
Roads - Signs - Parking,09/09/2013,-114.147081,51.03865394,ROSSCARROCK,8
Roads - Signs - Parking,09/09/2013,-114.1367777,51.07226298,UNIVERSITY HEIGHTS,1
Roads - Signs - Parking,09/09/2013,-114.1329861,51.05888355,PARKDALE,7
Roads - Signs - Parking,09/09/2013,-114.1260164,51.15067163,HIDDEN VALLEY,4
Roads - Signs - Parking,09/09/2013,-114.1164324,51.07256916,BANFF TRAIL,7
Roads - Signs - Parking,09/09/2013,-114.1122766,51.07756807,BANFF TRAIL,7
Roads - Signs - Parking,09/09/2013,-114.0899665,51.0394397,BELTLINE,8
Roads - Signs - Parking,09/09/2013,-114.0865092,51.04113658,BELTLINE,8
Roads - Signs - Parking,09/09/2013,-114.0846212,51.05231721,SUNNYSIDE,7
Roads - Signs - Parking,09/09/2013,-114.016344,51.06106071,MAYLAND HEIGHTS,10
Roads - Signs - Parking,09/09/2013,-113.9763162,51.0169448,ERIN WOODS,10
Roads - Signs - Parking,09/10/2013,-114.1735682,51.03531249,SIGNAL HILL,6
Roads - Signs - Parking,09/10/2013,-114.1427028,51.01630893,GLAMORGAN,6
Roads - Signs - Parking,09/10/2013,-114.0996921,51.05008978,HILLHURST,7
Roads - Signs - Parking,09/10/2013,-114.0797349,51.03529796,UPPER MOUNT ROYAL,8
Roads - Signs - Parking,09/10/2013,-114.0776029,51.05084152,EAU CLAIRE,7
Roads - Signs - Parking,09/10/2013,-114.0599105,51.01734357,MANCHESTER INDUSTRIAL,9
Roads - Signs - Parking,09/10/2013,-114.0496645,50.93730016,LAKE BONAVISTA,14
Roads - Signs - Parking,09/10/2013,-114.0413728,51.03567743,RAMSAY,9
Roads - Signs - Parking,09/10/2013,-113.9433005,51.08226453,TEMPLE,5
Roads - Signs - Parking,09/11/2013,-114.222029,51.14866967,ROYAL OAK,2
Roads - Signs - Parking,09/11/2013,-114.1334569,51.0191225,RUTLAND PARK,11
Roads - Signs - Parking,09/11/2013,-114.1160197,50.94122467,WOODLANDS,13
Roads - Signs - Parking,09/11/2013,-114.0981912,51.05500509,HILLHURST,7
Roads - Signs - Parking,09/11/2013,-114.0695886,50.99970941,MANCHESTER INDUSTRIAL,9
Roads - Signs - Parking,09/11/2013,-114.0666623,51.09157091,HIGHLAND PARK,4
Roads - Signs - Parking,09/11/2013,-114.0524811,51.11429357,HUNTINGTON HILLS,4
Roads - Signs - Parking,09/11/2013,-114.0317285,51.01230434,HIGHFIELD,9
Roads - Signs - Parking,09/11/2013,-114.0226268,50.87982486,CHAPARRAL,14
Roads - Signs - Parking,09/12/2013,-114.2208256,51.1225752,SCENIC ACRES,1
Roads - Signs - Parking,09/12/2013,-114.1953857,51.04205052,ASPEN WOODS,6
Roads - Signs - Parking,09/12/2013,-114.1600166,51.07086142,MONTGOMERY,1
Roads - Signs - Parking,09/12/2013,-114.0829742,51.03395587,UPPER MOUNT ROYAL,8
Roads - Signs - Parking,09/12/2013,-114.0780047,51.03982964,BELTLINE,8
Roads - Signs - Parking,09/12/2013,-114.0700673,51.00144787,MANCHESTER,9
Roads - Signs - Parking,09/12/2013,-114.0612546,51.03834876,BELTLINE,8
Roads - Signs - Parking,09/12/2013,-114.0557481,51.10894795,THORNCLIFFE,4
Roads - Signs - Parking,09/12/2013,-114.0429644,51.05765875,BRIDGELAND/RIVERSIDE,9
Roads - Signs - Parking,09/12/2013,-113.9918097,51.01706972,DOVER,9
Roads - Signs - Parking,09/13/2013,-114.1340831,51.03780884,KILLARNEY/GLENGARRY,8
Roads - Signs - Parking,09/13/2013,-114.1021167,51.01783756,ALTADORE,11
Roads - Signs - Parking,09/13/2013,-114.0814964,51.05462192,SUNNYSIDE,7
Roads - Signs - Parking,09/13/2013,-114.0695886,50.99970941,MANCHESTER INDUSTRIAL,9
Roads - Signs - Parking,09/13/2013,-114.0625996,51.14239673,HARVEST HILLS,3
Roads - Signs - Parking,09/15/2013,-113.9549175,51.13009582,SADDLE RIDGE,3
Roads - Signs - Parking,09/16/2013,-114.1642054,51.07021147,MONTGOMERY,1
Roads - Signs - Parking,09/16/2013,-114.1642113,51.1064475,DALHOUSIE,7
Roads - Signs - Parking,09/16/2013,-114.1619937,51.01425172,GLAMORGAN,6
Roads - Signs - Parking,09/16/2013,-114.1608062,51.078211,MONTGOMERY,1
Roads - Signs - Parking,09/16/2013,-114.1405427,51.01940752,RUTLAND PARK,11
Roads - Signs - Parking,09/16/2013,-114.108042,51.0616238,HOUNSFIELD HEIGHTS/BRIAR HILL,7
Roads - Signs - Parking,09/16/2013,-114.0900247,51.02756128,UPPER MOUNT ROYAL,8
Roads - Signs - Parking,09/16/2013,-114.0819778,50.99961926,MEADOWLARK PARK,11
Roads - Signs - Parking,09/16/2013,-114.0783329,50.95882111,SOUTHWOOD,11
Roads - Signs - Parking,09/17/2013,-114.1934817,51.03928851,ASPEN WOODS,6
Roads - Signs - Parking,09/17/2013,-114.1427332,51.01656042,GLAMORGAN,6
Roads - Signs - Parking,09/17/2013,-114.1021308,51.01366903,ALTADORE,11
Roads - Signs - Parking,09/17/2013,-114.0596015,51.042113,BELTLINE,8
Roads - Signs - Parking,09/17/2013,-113.9923345,51.01720833,DOVER,9
Roads - Signs - Parking,09/17/2013,-113.9779008,51.0272359,DOVER,9
Roads - Signs - Parking,09/17/2013,-113.9571836,50.88711653,AUBURN BAY,12
Roads - Signs - Parking,09/17/2013,-113.9443237,51.1173315,TARADALE,3
Roads - Signs - Parking,09/18/2013,-114.1381361,51.03510119,KILLARNEY/GLENGARRY,8
Roads - Signs - Parking,09/18/2013,-114.1356781,51.03682438,KILLARNEY/GLENGARRY,8
Roads - Signs - Parking,09/18/2013,-114.0944299,51.03793848,BELTLINE,8
Roads - Signs - Parking,09/18/2013,-114.0836093,50.96637941,HAYSBORO,11
Roads - Signs - Parking,09/18/2013,-114.0776029,51.05084152,EAU CLAIRE,7
Roads - Signs - Parking,09/18/2013,-114.0674593,50.99817215,MANCHESTER INDUSTRIAL,9
Roads - Signs - Parking,09/18/2013,-114.062256,51.08760273,HIGHLAND PARK,4
Roads - Signs - Parking,09/18/2013,-114.0482519,51.09295667,GREENVIEW INDUSTRIAL PARK,4
Roads - Signs - Parking,09/18/2013,-114.0219542,51.0343354,INGLEWOOD,9
Roads - Signs - Parking,09/19/2013,-114.1963225,51.15274109,ROYAL VISTA,2
Roads - Signs - Parking,09/19/2013,-114.1934817,51.03928851,ASPEN WOODS,6
Roads - Signs - Parking,09/19/2013,-114.193537,51.05916308,WEST SPRINGS,6
Roads - Signs - Parking,09/19/2013,-114.1313601,51.00753866,LINCOLN PARK,11
Roads - Signs - Parking,09/19/2013,-114.0943464,51.09216379,NORTH HAVEN,4
Roads - Signs - Parking,09/19/2013,-114.0785099,51.04978111,DOWNTOWN COMMERCIAL CORE,8
Roads - Signs - Parking,09/19/2013,-114.0695886,50.99970941,MANCHESTER INDUSTRIAL,9
Roads - Signs - Parking,09/19/2013,-114.0413124,51.04980536,BRIDGELAND/RIVERSIDE,9
Roads - Signs - Parking,09/19/2013,-114.0384995,50.87167064,WALDEN,14
Roads - Signs - Parking,09/19/2013,-114.0318569,51.08871133,McCALL,5
Roads - Signs - Parking,09/19/2013,-114.0074659,50.95713869,DOUGLASDALE/GLEN,12
Roads - Signs - Parking,09/19/2013,-113.9923345,51.01720833,DOVER,9
Roads - Signs - Parking,09/19/2013,-113.9802196,50.92401323,MCKENZIE LAKE,12
Roads - Signs - Parking,09/20/2013,-114.1510198,51.0401541,ROSSCARROCK,8
Roads - Signs - Parking,09/20/2013,-114.1381368,51.03486154,KILLARNEY/GLENGARRY,8
Roads - Signs - Parking,09/20/2013,-114.0623139,51.07258381,TUXEDO PARK,9
Roads - Signs - Parking,09/20/2013,-114.0581294,51.04519006,DOWNTOWN COMMERCIAL CORE,7
Roads - Signs - Parking,09/20/2013,-114.0498423,51.05638921,BRIDGELAND/RIVERSIDE,9
Roads - Signs - Parking,09/20/2013,-113.9873407,51.04755544,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Signs - Parking,09/20/2013,-113.9780976,50.90820899,MCKENZIE LAKE,12
Roads - Signs - Parking,09/20/2013,-113.9687698,51.03125784,FOREST LAWN,10
Roads - Signs - Parking,09/21/2013,-114.0913776,51.03529155,UPPER MOUNT ROYAL,8
Roads - Signs - Parking,09/21/2013,-114.0781619,51.04267692,BELTLINE,8
Roads - Signs - Parking,09/22/2013,-114.1156622,50.90961331,EVERGREEN,13
Roads - Signs - Parking,09/22/2013,-113.9562368,51.10187113,FALCONRIDGE,5
Roads - Signs - Parking,09/23/2013,-114.1708209,51.03463249,SIGNAL HILL,6
Roads - Signs - Parking,09/23/2013,-114.1562833,51.04021315,WESTGATE,8
Roads - Signs - Parking,09/23/2013,-114.1245863,51.08917775,BRENTWOOD,7
Roads - Signs - Parking,09/23/2013,-114.1242852,51.08844959,BRENTWOOD,7
Roads - Signs - Parking,09/23/2013,-114.0966316,51.02871073,SOUTH CALGARY,8
Roads - Signs - Parking,09/23/2013,-114.0819778,50.99961926,MEADOWLARK PARK,11
Roads - Signs - Parking,09/23/2013,-114.0810948,51.09227255,HIGHWOOD,7
Roads - Signs - Parking,09/23/2013,-114.0798512,51.04189324,BELTLINE,8
Roads - Signs - Parking,09/23/2013,-114.0714407,50.90853662,SHAWNESSY,13
Roads - Signs - Parking,09/23/2013,-114.0712215,51.13113581,BEDDINGTON HEIGHTS,4
Roads - Signs - Parking,09/23/2013,-114.0666671,51.05290893,CHINATOWN,7
Roads - Signs - Parking,09/23/2013,-114.0563278,51.05962308,CRESCENT HEIGHTS,7
Roads - Signs - Parking,09/23/2013,-114.0527414,51.06050713,RENFREW,9
Roads - Signs - Parking,09/23/2013,-114.0045109,50.91869161,DEER RUN,14
Roads - Signs - Parking,09/23/2013,-113.9937644,51.04476911,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Signs - Parking,09/23/2013,-113.9687267,50.92719955,MCKENZIE TOWNE,12
Roads - Signs - Parking,09/23/2013,-113.9410909,51.07168343,PINERIDGE,5
Roads - Signs - Parking,09/23/2013,-113.9400073,50.90840329,COPPERFIELD,12
Roads - Signs - Parking,09/24/2013,-114.1776208,51.08562872,BOWNESS,1
Roads - Signs - Parking,09/24/2013,-114.1603152,51.03608755,GLENDALE,6
Roads - Signs - Parking,09/24/2013,-114.1135089,51.07587278,BANFF TRAIL,7
Roads - Signs - Parking,09/24/2013,-114.1080676,51.03389811,RICHMOND,8
Roads - Signs - Parking,09/24/2013,-114.097174,51.04131665,SUNALTA,8
Roads - Signs - Parking,09/24/2013,-114.0917611,51.05969698,HILLHURST,7
Roads - Signs - Parking,09/24/2013,-114.0795588,51.05824452,SUNNYSIDE,7
Roads - Signs - Parking,09/24/2013,-114.0759442,51.04791713,DOWNTOWN COMMERCIAL CORE,8
Roads - Signs - Parking,09/24/2013,-114.0719652,51.0976773,THORNCLIFFE,4
Roads - Signs - Parking,09/24/2013,-114.062867,51.04744497,DOWNTOWN COMMERCIAL CORE,7
Roads - Signs - Parking,09/24/2013,-114.0592894,51.06076644,CRESCENT HEIGHTS,7
Roads - Signs - Parking,09/24/2013,-114.053049,51.05615506,CRESCENT HEIGHTS,7
Roads - Signs - Parking,09/24/2013,-114.0527625,51.11496907,HUNTINGTON HILLS,4
Roads - Signs - Parking,09/24/2013,-114.0180086,51.038917,INGLEWOOD,9
Roads - Signs - Parking,09/24/2013,-113.9488999,51.09174372,TEMPLE,5
Roads - Signs - Parking,09/24/2013,-113.9487623,51.04284511,PENBROOKE MEADOWS,10
Roads - Signs - Parking,09/24/2013,-113.9332732,51.03875969,APPLEWOOD PARK,10
Roads - Signs - Parking,09/25/2013,-114.1725353,51.03504886,SIGNAL HILL,6
Roads - Signs - Parking,09/25/2013,-114.1701747,51.03512246,SIGNAL HILL,6
Roads - Signs - Parking,09/25/2013,-114.1567833,51.0401127,WESTGATE,8
Roads - Signs - Parking,09/25/2013,-114.0959174,51.03043973,SOUTH CALGARY,8
Roads - Signs - Parking,09/25/2013,-114.091377,51.0346067,UPPER MOUNT ROYAL,8
Roads - Signs - Parking,09/25/2013,-114.057051,51.08422416,GREENVIEW INDUSTRIAL PARK,4
Roads - Signs - Parking,09/25/2013,-114.0555874,51.05349149,CRESCENT HEIGHTS,7
Roads - Signs - Parking,09/25/2013,-114.0531975,51.04526136,DOWNTOWN EAST VILLAGE,7
Roads - Signs - Parking,09/25/2013,-114.0081839,51.08457185,NORTH AIRWAYS,5
Roads - Signs - Parking,09/26/2013,-114.1788045,51.03663172,SIGNAL HILL,6
Roads - Signs - Parking,09/26/2013,-114.1268593,51.00324973,CFB - LINCOLN PARK PMQ,11
Roads - Signs - Parking,09/26/2013,-114.125822,51.06273534,ST. ANDREWS HEIGHTS,7
Roads - Signs - Parking,09/26/2013,-114.1027687,51.06862866,CAPITOL HILL,7
Roads - Signs - Parking,09/26/2013,-114.0933136,50.94889768,CANYON MEADOWS,13
Roads - Signs - Parking,09/26/2013,-114.0618435,51.02338164,ERLTON,9
Roads - Signs - Parking,09/26/2013,-114.0561016,50.89870325,SUNDANCE,14
Roads - Signs - Parking,09/26/2013,-114.0406409,51.04991048,BRIDGELAND/RIVERSIDE,9
Roads - Signs - Parking,09/26/2013,-114.0368008,51.06000038,RENFREW,9
Roads - Signs - Parking,09/26/2013,-113.9639655,51.16382491,SKYVIEW RANCH,3
Roads - Signs - Parking,09/27/2013,-114.2175078,51.15016573,ROYAL OAK,2
Roads - Signs - Parking,09/27/2013,-114.1612772,51.03623801,GLENDALE,6
Roads - Signs - Parking,09/27/2013,-114.1373897,50.94012512,WOODBINE,13
Roads - Signs - Parking,09/27/2013,-114.0961052,51.03135372,BANKVIEW,8
Roads - Signs - Parking,09/27/2013,-114.0804087,51.04575937,DOWNTOWN COMMERCIAL CORE,8
Roads - Signs - Parking,09/27/2013,-114.0799374,51.07143375,MOUNT PLEASANT,7
Roads - Signs - Parking,09/27/2013,-114.0743824,51.03258551,CLIFF BUNGALOW,8
Roads - Signs - Parking,09/27/2013,-114.0668485,51.02955444,MISSION,8
Roads - Signs - Parking,09/27/2013,-114.0020439,51.13440848,CALGARY INTERNATIONAL AIRPORT,3
Roads - Signs - Parking,09/27/2013,-113.9933302,51.04476882,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Signs - Parking,09/27/2013,-113.9745204,51.03903825,FOREST LAWN,10
Roads - Signs - Parking,09/28/2013,-114.0859331,51.03433717,UPPER MOUNT ROYAL,8
Roads - Signs - Parking,09/29/2013,-114.0655781,51.10278805,THORNCLIFFE,4
Roads - Signs - Parking,09/29/2013,-113.9709459,50.91418342,MCKENZIE TOWNE,12
Roads - Signs - Parking,09/29/2013,-113.9253233,51.05732049,ABBEYDALE,10
Roads - Signs - Parking,09/30/2013,-114.193537,51.05916308,WEST SPRINGS,6
Roads - Signs - Parking,09/30/2013,-114.1331163,50.94556587,WOODBINE,13
Roads - Signs - Parking,09/30/2013,-114.0974072,51.02134874,ALTADORE,11
Roads - Signs - Parking,09/30/2013,-114.089917,51.03607546,LOWER MOUNT ROYAL,8
Roads - Signs - Parking,09/30/2013,-114.0756071,50.99155063,KINGSLAND,11
Roads - Signs - Parking,09/30/2013,-114.0695886,50.99970941,MANCHESTER INDUSTRIAL,9
Roads - Signs - Parking,09/30/2013,-114.068035,51.04475031,DOWNTOWN COMMERCIAL CORE,7
Roads - Signs - Parking,09/30/2013,-114.0679692,51.04567262,DOWNTOWN COMMERCIAL CORE,7
Roads - Signs - Parking,09/30/2013,-114.0674909,51.05903197,CRESCENT HEIGHTS,7
Roads - Signs - Parking,09/30/2013,-114.054774,51.08410057,GREENVIEW INDUSTRIAL PARK,4
Roads - Signs - Parking,09/30/2013,-113.9693533,50.93223514,EAST SHEPARD INDUSTRIAL,12
Roads - Signs - Parking,09/30/2013,-113.9421933,51.07217528,PINERIDGE,5
Roads - Signs - Parking,10/01/2013,-114.1627993,51.06969686,MONTGOMERY,1
Roads - Signs - Parking,10/01/2013,-114.1521916,51.1181726,EDGEMONT,4
Roads - Signs - Parking,10/01/2013,-114.1173726,51.085325,CHARLESWOOD,7
Roads - Signs - Parking,10/01/2013,-114.0952249,51.05553766,HILLHURST,7
Roads - Signs - Parking,10/01/2013,-114.0891636,51.15147306,PANORAMA HILLS,3
Roads - Signs - Parking,10/01/2013,-114.0689533,51.03620434,MISSION,8
Roads - Signs - Parking,10/01/2013,-114.068773,51.03678605,MISSION,8
Roads - Signs - Parking,10/01/2013,-114.0680926,51.03701102,MISSION,8
Roads - Signs - Parking,10/01/2013,-114.060238,51.07764451,TUXEDO PARK,9
Roads - Signs - Parking,10/01/2013,-113.9769256,51.05139691,FOREST HEIGHTS,10
Roads - Signs - Parking,10/01/2013,-113.9642373,51.07779256,RUNDLE,5
Roads - Signs - Parking,10/01/2013,-113.9611658,51.17088256,REDSTONE,3
Roads - Signs - Parking,10/01/2013,-113.9548983,50.88584987,AUBURN BAY,12
Roads - Signs - Parking,10/01/2013,-113.9306686,51.03888567,APPLEWOOD PARK,10
Roads - Signs - Playground and School Zone,02/14/2013,-114.1563144,51.17811249,SAGE HILL,2
Roads - Signs - (PRIORITY) Missing - Damaged,01/03/2013,-114.1005381,51.15634239,HIDDEN VALLEY,4
Roads - Signs - (PRIORITY) Missing - Damaged,01/03/2013,-114.0977914,51.12669551,BEDDINGTON HEIGHTS,4
Roads - Signs - (PRIORITY) Missing - Damaged,01/03/2013,-114.0755679,51.03782105,CLIFF BUNGALOW,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/03/2013,-114.0600117,51.00138203,MANCHESTER INDUSTRIAL,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/04/2013,-114.1349956,51.13899185,EDGEMONT,4
Roads - Signs - (PRIORITY) Missing - Damaged,01/05/2013,-114.1178857,51.08055305,BANFF TRAIL,7
Roads - Signs - (PRIORITY) Missing - Damaged,01/05/2013,-114.0996126,51.02399739,SOUTH CALGARY,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/05/2013,-114.0947425,51.04231472,SUNALTA,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/06/2013,-114.1295671,51.03160731,KILLARNEY/GLENGARRY,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/06/2013,-113.9657584,51.03474495,FOREST LAWN,10
Roads - Signs - (PRIORITY) Missing - Damaged,01/07/2013,-114.0039219,51.09289626,PEGASUS,3
Roads - Signs - (PRIORITY) Missing - Damaged,01/08/2013,-114.2341822,51.03784828,06A,6
Roads - Signs - (PRIORITY) Missing - Damaged,01/08/2013,-114.2083334,51.09042314,BOWNESS,1
Roads - Signs - (PRIORITY) Missing - Damaged,01/08/2013,-114.0596751,51.03050852,MANCHESTER INDUSTRIAL,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/09/2013,-114.1093248,51.00871263,NORTH GLENMORE PARK,11
Roads - Signs - (PRIORITY) Missing - Damaged,01/09/2013,-114.0740207,50.98962685,KINGSLAND,11
Roads - Signs - (PRIORITY) Missing - Damaged,01/09/2013,-113.9060843,50.92144373,12C,12
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-114.0929996,51.05435859,HILLHURST,7
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-114.0928191,51.05390445,HILLHURST,7
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-114.0564742,51.07405994,TUXEDO PARK,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-114.0372839,51.00176167,BURNS INDUSTRIAL,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-114.0208275,50.92373427,DEER RIDGE,14
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-113.9982116,51.08119794,SUNRIDGE,5
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-113.9886584,51.08121344,SUNRIDGE,5
Roads - Signs - (PRIORITY) Missing - Damaged,01/10/2013,-113.8829723,50.92147675,12C,12
Roads - Signs - (PRIORITY) Missing - Damaged,01/11/2013,-114.0873619,51.05540381,HILLHURST,7
Roads - Signs - (PRIORITY) Missing - Damaged,01/11/2013,-114.0831388,51.0742771,MOUNT PLEASANT,7
Roads - Signs - (PRIORITY) Missing - Damaged,01/11/2013,-114.0567295,50.90416315,SUNDANCE,14
Roads - Signs - (PRIORITY) Missing - Damaged,01/11/2013,-114.0508571,50.9886858,FAIRVIEW INDUSTRIAL,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/11/2013,-114.0016732,50.97681027,RIVERBEND,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/11/2013,-113.964582,51.07686605,RUNDLE,5
Roads - Signs - (PRIORITY) Missing - Damaged,01/12/2013,-114.1528081,51.0124863,GLAMORGAN,6
Roads - Signs - (PRIORITY) Missing - Damaged,01/12/2013,-114.0886305,51.09822292,NORTH HAVEN,4
Roads - Signs - (PRIORITY) Missing - Damaged,01/12/2013,-114.0817247,50.97957013,KINGSLAND,11
Roads - Signs - (PRIORITY) Missing - Damaged,01/14/2013,-114.1295383,51.03963047,SHAGANAPPI,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/14/2013,-114.1146624,51.04354565,SCARBORO/ SUNALTA WEST,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/14/2013,-114.0839838,51.04200897,BELTLINE,8
Roads - Signs - (PRIORITY) Missing - Damaged,01/14/2013,-114.0724038,50.98323254,KINGSLAND,11
Roads - Signs - (PRIORITY) Missing - Damaged,01/14/2013,-113.9894649,51.03608894,SOUTHVIEW,10
Roads - Signs - (PRIORITY) Missing - Damaged,01/14/2013,-113.9790912,50.88220932,CRANSTON,12
Roads - Signs - (PRIORITY) Missing - Damaged,01/15/2013,-114.1053907,50.89215725,13I,13
Roads - Signs - (PRIORITY) Missing - Damaged,01/15/2013,-114.0362922,51.02308279,HIGHFIELD,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/15/2013,-114.0135353,50.99775066,OGDEN,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/15/2013,-113.9627041,51.08974019,WHITEHORN,5
Roads - Signs - (PRIORITY) Missing - Damaged,01/15/2013,-113.9625521,51.08987875,WHITEHORN,5
Roads - Signs - (PRIORITY) Missing - Damaged,01/15/2013,-113.8887449,50.97031271,12A,12
Roads - Signs - (PRIORITY) Missing - Damaged,01/16/2013,-113.981651,51.03939542,FOREST LAWN,10
Roads - Signs - (PRIORITY) Missing - Damaged,01/16/2013,-113.9244441,51.12111258,TARADALE,3
Roads - Signs - (PRIORITY) Missing - Damaged,01/17/2013,-114.1524756,51.02542215,GLENBROOK,6
Roads - Signs - (PRIORITY) Missing - Damaged,01/17/2013,-114.0681849,51.16035176,COUNTRY HILLS VILLAGE,3
Roads - Signs - (PRIORITY) Missing - Damaged,01/17/2013,-114.0483492,51.05189471,BRIDGELAND/RIVERSIDE,9
Roads - Signs - (PRIORITY) Missing - Damaged,01/18/2013,-114.2346327,51.14326559,ROCKY RIDGE,1
