CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,PAL,PALLISER,SOUTH,BUILT-OUT,1960s/1970s,2010,,3198,1707,130,2391,0,1059,291,296,468,184,156,578,319,0,2,0,0,0,0,0,0,0,0,527,188,768,50,0,1,0,2,0,4,0,0,0,0,179,171,309,5,0,0,0,0,0,0,0,0,0,0,150,0,277,6,0,0,0,0,0,0,0,0,0,0,307,261,579,12,0,0,0,457,439,1261,11,0,0,0,646,636,163,159,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987414.7942,4048.179891
Industrial,2,HIF,HIGHFIELD,CENTRE,N/A,EMPLOYMENT,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736442.093,7657.699103
Residual Sub Area,4,12H,12H,SOUTHEAST,N/A,UNDEVELOPED,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989073.054,8147.207435
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,SOUTH,N/A,EMPLOYMENT,2010,Y,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279220.637,7842.921624
Residential,1,DDG,DOUGLASDALE/GLEN,SOUTHEAST,BUILT-OUT,1980s/1990s,2010,,11546,4018,794,7676,0,3719,1868,920,3790,144,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,139,232,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,62,167,3,0,0,0,3697,3518,11147,40,50,3,0,402,1390,773,1225,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027544.206,13861.84862
Residential,1,CAP,CAPITOL HILL,CENTRE,BUILT-OUT,1950s,2010,,4061,2268,198,2452,0,751,433,419,943,416,0,424,39,0,445,0,0,0,1,0,0,0,0,380,24,575,44,0,0,5,341,13,517,51,1,47,0,384,177,919,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,39,14,104,0,0,0,6,883,523,1896,41,10,3,1,776,776,286,180,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418523.949,6600.712583
Residential,1,FAI,FAIRVIEW,SOUTH,BUILT-OUT,1950s,2010,,3526,1598,240,2377,0,1042,488,398,1255,0,0,313,0,0,30,0,0,0,0,0,0,0,0,280,0,593,33,0,0,1,26,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1220,1042,2892,34,0,0,0,414,576,288,227,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320718.257,5103.264691
Residential,1,HIW,HIGHWOOD,CENTRE,BUILT-OUT,1950s,2010,,2104,988,122,1285,0,603,304,217,740,74,3,19,16,0,136,0,0,0,0,0,0,0,0,14,0,31,5,0,0,0,102,2,160,26,0,8,0,65,32,157,7,2,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,16,14,35,0,0,0,4,709,554,1718,21,2,4,0,255,336,147,159,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948736.8868,4070.92919
Residential,1,GRE,GREENWOOD/GREENBRIAR,NORTHWEST,BUILT-OUT,1960s/1970s,2010,,941,501,33,744,0,461,285,203,1,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,461,940,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,176,203,64,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204938.497,4908.423958
Residential,1,MPL,MAPLE RIDGE,SOUTH,BUILT-OUT,1960s/1970s,2010,,1982,810,93,1575,0,749,318,163,807,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,748,1980,14,0,0,0,144,343,136,162,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772711.737,8167.741174
Residential,1,ABB,ABBEYDALE,NORTHEAST,BUILT-OUT,1980s/1990s,2010,,5805,2009,513,3163,0,1399,796,565,1420,290,0,0,230,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,3,81,11,0,19,0,280,197,854,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,206,103,622,24,0,0,0,1370,1096,4220,48,1,1,1,208,591,438,548,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668248.736,5745.725313
Residential,1,BOW,BOWNESS,NORTHWEST,BUILT-OUT,1950s,2010,,10733,5300,664,7449,0,2487,1951,1705,2386,845,64,677,844,0,468,4,3,5,1,0,3,0,1,632,117,904,44,0,0,1,379,30,663,46,1,41,0,794,340,1944,39,9,3,0,0,0,0,0,0,0,0,60,7,94,4,0,0,0,14,1,249,2,0,0,0,763,212,1645,81,0,0,2,2272,1780,5234,106,4,2,16,1636,1853,801,556,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5609292.866,14421.00515
Residential,1,CHK,CHINOOK PARK,SOUTH,BUILT-OUT,1950s,2010,,1704,587,87,1069,0,480,200,111,490,0,0,96,0,0,0,0,0,0,1,0,0,0,0,90,20,235,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,0,0,0,0,0,0,0,0,0,0,0,483,460,1327,7,0,0,1,92,197,114,161,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582629.8799,3251.155516
Residential,1,RUN,RUNDLE,NORTHEAST,BUILT-OUT,1960s/1970s,2010,,11180,3816,955,6114,0,2232,835,754,2225,174,0,0,1111,0,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,10,506,70,0,14,1,168,115,389,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,2,1077,335,3092,32,0,0,0,2159,1771,7187,66,0,0,1,458,1145,766,969,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641185.592,6500.507227
Residential,1,SCE,SCENIC ACRES,NORTHWEST,BUILT-OUT,1980s/1990s,2010,,8865,2920,385,6282,0,2779,1110,617,2667,162,0,0,75,0,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,159,155,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,185,1,0,0,0,75,70,129,0,0,0,1,2645,2554,8276,21,0,0,14,286,962,535,1026,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344000.768,10809.68356
Residential,1,MEA,MEADOWLARK PARK,CENTRE,BUILT-OUT,1950s,2010,,636,276,43,435,0,221,88,61,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,221,636,14,0,0,0,63,103,43,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644955.8925,3167.799293
Industrial,2,FLI,FOREST LAWN INDUSTRIAL,EAST,N/A,EMPLOYMENT,2010,,114,63,2,75,0,51,38,30,0,0,0,0,0,60,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,49,96,4,0,0,0,0,0,0,0,0,0,0,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,24,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538900.277,7472.282043
Residential,1,RIV,RIVERBEND,SOUTHEAST,BUILT-OUT,1980s/1990s,2010,,9864,3445,498,6822,0,3187,1656,999,3241,42,0,0,150,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,2,0,3,0,42,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,134,257,4,0,0,0,3214,3011,9521,26,0,1,0,428,1162,707,992,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069658.642,9217.023602
Residential,1,EPK,ELBOW PARK,CENTRE,BUILT-OUT,INNER CITY,2010,,3447,1219,246,2244,0,1017,486,210,1205,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,13,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,1015,3430,59,12,12,0,129,368,188,402,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786488.958,7301.11865
Residential,1,MAF,MAYFAIR,CENTRE,BUILT-OUT,1950s,2010,,472,157,38,329,0,148,79,30,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,148,472,5,0,0,0,12,49,29,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305022.3862,2369.508504
Residential,1,COR,CORAL SPRINGS,NORTHEAST,BUILT-OUT,1980s/1990s,2010,,5899,1495,350,3813,0,1368,339,143,1437,1,0,0,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,37,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,70,1,0,1,0,1418,1344,5791,19,0,0,0,62,226,279,655,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626240.795,5257.087347
Residential,1,GBK,GLENBROOK,WEST,BUILT-OUT,1950s,2010,,6755,3235,501,4143,0,1646,709,807,925,665,3,720,704,0,218,0,0,0,0,0,0,0,1,691,209,1099,28,0,0,0,146,6,247,50,1,21,1,618,261,1582,37,7,2,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,2,684,449,1547,18,0,0,0,891,720,2274,30,2,2,0,1011,1065,489,407,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947131.204,5962.93982
Residential,1,HPK,HIGHLAND PARK,CENTRE,BUILT-OUT,1950s,2010,,3472,2103,175,1893,0,559,401,465,897,233,36,411,20,0,501,0,3,2,0,0,0,0,1,381,22,548,26,0,3,0,354,6,536,88,0,59,0,209,89,502,20,4,0,0,0,0,0,0,0,0,0,27,1,47,9,0,0,0,5,0,7,0,0,0,0,20,2,38,0,0,0,0,814,439,1794,74,8,1,5,771,632,242,154,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369133.655,6635.664031
Residential,1,SOV,SOUTHVIEW,EAST,BUILT-OUT,1950s,2010,,2090,915,157,1161,0,447,271,203,585,26,6,150,54,0,93,0,0,0,1,0,0,0,2,140,0,360,8,0,0,0,58,1,104,3,0,32,2,21,5,46,3,0,0,0,0,0,0,0,0,0,0,4,1,9,2,0,0,0,1,0,59,0,0,0,0,52,0,137,2,0,0,0,559,440,1375,25,0,1,1,198,317,156,146,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591747.658,5836.833363
Residential,1,EYA,ELBOYA,CENTRE,BUILT-OUT,1950s,2010,,1607,781,124,962,0,393,203,98,480,10,0,249,20,0,21,0,0,0,0,0,1,0,0,200,0,326,49,0,0,0,16,1,29,5,0,0,0,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,0,27,3,0,0,0,440,390,1204,30,10,0,1,215,232,88,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721242.7014,3891.75802
Residential,1,SOC,SOUTH CALGARY,CENTRE,BUILT-OUT,INNER CITY,2010,,3746,2221,198,2491,0,930,440,474,659,213,98,793,299,0,142,1,15,0,0,1,0,0,0,668,255,1035,75,50,0,3,98,5,158,10,0,31,0,192,133,441,12,8,1,0,0,0,0,0,0,0,0,94,12,151,4,0,0,4,13,2,70,0,0,0,0,267,110,485,27,2,3,4,616,413,1406,34,2,3,17,777,802,199,163,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885510.6743,4859.698033
Residential,1,WHI,WHITEHORN,NORTHEAST,BUILT-OUT,1960s/1970s,2010,,11595,3811,921,6661,0,2467,961,765,2544,665,1,60,117,0,423,0,0,0,1,0,0,0,2,47,35,67,11,0,0,0,281,13,625,90,0,52,0,633,387,2007,29,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,181,0,0,0,0,114,67,271,3,0,0,1,2445,1965,8443,95,0,3,1,439,1017,668,1048,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645928.276,6504.843478
Residential,1,GDL,GLENDALE,WEST,BUILT-OUT,1950s,2010,,2729,1108,177,1774,0,869,295,216,958,0,0,108,24,0,18,0,0,0,0,0,0,0,0,106,0,166,2,0,0,0,18,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,42,0,0,0,0,934,843,2487,24,0,0,0,247,409,163,235,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363685.724,5283.959352
Residential,1,WHL,WEST HILLHURST,CENTRE,BUILT-OUT,INNER CITY,2010,,5696,2857,451,3829,0,1509,669,579,1561,494,25,331,159,0,279,0,7,0,0,0,1,0,1,311,55,407,18,0,1,2,215,6,336,46,0,16,1,457,319,1112,21,13,2,0,0,0,0,0,0,0,0,23,1,38,2,0,0,0,7,3,110,1,0,0,0,138,84,271,21,0,0,9,1437,1041,3422,90,18,7,8,841,960,409,364,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362234.99,7089.659057
Residential,1,DRG,DEER RIDGE,SOUTH,BUILT-OUT,1980s/1990s,2010,,3927,1498,299,2561,0,1059,696,532,856,140,0,0,494,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,15,1,0,0,0,134,66,369,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,0,0,0,0,390,224,1030,104,0,0,0,832,768,2425,24,0,0,1,193,469,311,340,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417417.804,4899.15995
Residential,1,TAR,TARADALE,NORTHEAST,DEVELOPING,BUILDING OUT,2010,,15404,4329,2200,6516,0,3198,808,505,3221,212,0,273,381,0,242,0,0,0,0,0,0,0,0,251,106,693,20,0,2,0,189,12,514,46,0,7,0,208,175,715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360,283,964,13,7,0,2,3082,2622,12518,93,44,0,0,277,802,825,1589,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957140.767,6905.226808
Residential,1,MCK,MCKENZIE LAKE,SOUTHEAST,BUILT-OUT,1980s/1990s,2010,,14189,4647,920,9306,0,4140,2429,1277,4237,24,0,0,379,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,1,0,24,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353,210,837,25,0,0,0,4171,3909,13287,66,0,0,0,414,1279,1038,1677,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065064.815,11216.49743
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,BUILT-OUT,1980s/1990s,2010,,1535,869,37,1193,0,577,187,97,404,96,0,320,48,0,0,0,1,0,0,0,0,0,0,100,73,153,7,213,0,0,0,0,0,0,0,0,0,95,92,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,32,53,1,12,0,0,393,380,1160,10,1,0,1,121,290,78,121,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241445.259,5757.032139
Industrial,2,BUR,BURNS INDUSTRIAL,CENTRE,N/A,EMPLOYMENT,2010,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898941.247,9626.054866
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,N/A,EMPLOYMENT,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.8367,2325.656603
Industrial,2,MER,MERIDIAN,NORTHEAST,N/A,EMPLOYMENT,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382365.491,5945.492832
Residential,1,WBN,WOODBINE,SOUTH,BUILT-OUT,1980s/1990s,2010,,9378,3371,580,6688,0,2998,1397,870,2931,82,0,0,342,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,17,1,0,4,0,80,57,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,244,705,13,0,0,0,2894,2696,8436,34,1,2,0,418,1141,754,919,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180369.359,9477.642533
Residential,1,BDO,BONAVISTA DOWNS,SOUTH,BUILT-OUT,1960s/1970s,2010,,976,371,69,696,0,308,202,131,368,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,363,308,971,5,0,0,1,49,148,85,74,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537815.5046,3363.769312
Residential,1,HIL,HILLHURST,CENTRE,BUILT-OUT,INNER CITY,2010,,5951,3435,379,3593,0,1172,400,492,1022,220,99,1824,98,0,159,1,8,1,2,0,1,0,4,1547,269,2553,68,0,205,2,125,3,182,19,0,13,0,206,158,513,10,2,2,0,0,0,0,0,0,0,0,90,3,117,9,0,0,0,12,2,82,1,0,0,0,92,37,191,6,0,0,6,960,700,2313,46,9,1,13,1270,1091,318,336,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068839.411,6746.132468
Residential,1,MIS,MISSION,CENTRE,BUILT-OUT,INNER CITY,2010,,4253,3242,37,2624,0,1061,165,256,88,2,0,3028,34,0,73,0,8,4,5,0,0,0,7,2799,994,3841,206,14,2,0,62,4,85,6,0,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,138,2,0,0,0,30,28,57,4,0,0,7,74,33,130,5,0,2,17,1930,959,61,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534971.2945,3828.268497
Industrial,2,SAW,SOUTH AIRWAYS,NORTHEAST,N/A,EMPLOYMENT,2010,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891791.237,8022.225354
Residential,1,BRI,BRIDLEWOOD,SOUTH,BUILT-OUT,2000s,2010,,11317,4114,1399,6197,0,3296,1270,949,2861,223,3,792,205,0,30,0,0,0,0,0,0,0,0,691,421,1347,101,0,0,0,25,2,51,0,0,5,1,195,164,440,9,18,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,203,166,499,2,0,0,3,2807,2540,8972,49,0,2,0,607,1189,851,1135,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236845.594,7128.470922
Residential,1,KEL,KELVIN GROVE,SOUTH,BUILT-OUT,1960s/1970s,2010,,2283,903,98,1310,0,478,134,120,354,16,0,504,26,0,1,0,0,0,2,0,0,0,0,476,98,771,28,0,0,0,1,0,1,0,0,0,0,16,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,373,0,0,0,0,25,22,54,1,0,0,0,345,342,1062,8,0,1,2,337,250,98,171,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756671.7947,3462.899515
