CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,MID,MIDNAPORE,SOUTH,BUILT-OUT,1960s/1970s,2011,,6888,2724,375,0,3713,1823,0,0,1344,445,0,499,419,0,13,0,0,1,2,0,1,0,0,471,139,721,27,0,1,0,11,0,17,1,0,1,0,432,360,1102,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,390,0,0,0,1,408,142,960,10,0,0,0,1314,1181,3698,28,0,2,4,640,944,490,507,59,3369,3519,164,370,228,300,491,387,545,463,221,200,133,343,211,261,441,364,606,502,244,414,297,713,439,561,932,751,1151,965,465,614,2890843.44440000000,8212.69482914000
Residential,1,GDL,GLENDALE,WEST,BUILT-OUT,1950s,2011,,2730,1112,181,0,1416,871,0,0,959,0,0,108,24,0,21,0,0,0,0,0,0,0,0,105,0,164,3,0,0,0,18,2,37,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,41,0,0,0,0,927,846,2488,29,3,0,0,266,372,158,248,30,1387,1343,66,151,128,94,133,161,291,191,95,77,71,153,97,66,124,202,277,141,106,106,137,304,225,160,257,363,568,332,201,183,1363685.72385000000,5283.95935222000
Residential,1,HIL,HILLHURST,CENTRE,BUILT-OUT,INNER CITY,2011,,5914,3451,389,0,3019,1155,0,0,1026,233,99,1825,98,0,157,1,8,1,1,0,2,0,3,1542,264,2513,73,0,207,2,111,5,158,30,0,14,0,207,164,524,16,10,0,0,0,0,0,0,0,0,0,95,3,120,4,0,0,0,12,2,162,1,0,0,0,94,37,183,4,0,0,5,934,680,2254,58,29,0,13,1238,1120,309,313,15,3026,2888,173,200,224,509,680,430,376,291,106,37,144,160,217,431,657,441,373,277,125,63,317,360,441,940,1337,871,749,568,231,100,2068839.41083000000,6746.13246765000
Residential,1,PKH,PARKHILL,CENTRE,BUILT-OUT,1950s,2011,,1623,847,92,0,1008,429,0,0,365,150,0,253,17,0,62,0,0,0,0,0,0,0,0,240,63,401,13,0,0,3,42,2,66,12,0,5,1,141,94,332,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,38,0,0,0,0,341,265,786,16,8,0,0,272,300,108,100,1,850,773,41,77,34,62,173,154,132,117,45,15,36,70,36,60,132,150,123,97,48,21,77,147,70,122,305,304,255,214,93,36,655806.32811900000,4018.27159229000
Residential,1,DNW,DOWNTOWN WEST END,CENTRE,BUILT-OUT,CENTRE CITY,2011,,2483,1627,90,0,1453,661,0,0,4,0,0,1620,0,0,0,0,1,0,0,0,2,0,20,1533,660,2467,59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,3,800,589,102,44,2,1331,1152,37,29,14,88,396,245,208,195,87,32,34,28,14,111,369,191,168,154,65,18,71,57,28,199,765,436,376,349,152,50,364534.76936500000,2809.59153047000
Residential,1,ALB,ALBERT PARK/RADISSON HEIGHTS,EAST,BUILT-OUT,1950s,2011,,6217,2705,541,0,2975,812,0,0,932,450,20,500,343,0,460,0,0,0,0,0,0,0,0,483,19,877,17,0,0,1,376,27,689,53,0,30,0,413,146,1206,28,6,3,0,0,0,0,0,0,0,0,19,5,47,1,0,0,0,0,0,0,0,0,0,1,333,3,1055,9,0,0,2,889,612,2343,39,2,0,0,698,847,443,431,94,3284,2933,222,361,178,252,568,574,562,319,157,91,218,350,135,227,526,479,418,257,206,117,440,711,313,479,1094,1053,980,576,363,208,2506200.12570000000,8227.62372535000
Residential,1,ACA,ACADIA,SOUTH,BUILT-OUT,1960s/1970s,2011,,10615,5059,544,0,5405,2704,0,0,2282,132,0,2023,384,140,91,0,0,4,1,0,2,0,3,1953,365,3535,66,0,1,0,74,8,102,8,0,9,0,125,82,304,7,0,0,0,100,95,168,10,0,30,0,0,0,0,0,0,0,0,5,1,258,1,0,1,0,369,250,896,13,0,2,2,2222,1903,5352,50,0,8,7,1681,1768,747,585,67,5326,5289,211,442,244,377,1002,834,882,551,431,352,218,424,234,352,826,763,778,525,575,594,429,866,478,729,1828,1597,1660,1076,1006,946,3906037.02687000000,9130.98122863000
Residential,1,RID,RIDEAU PARK,CENTRE,BUILT-OUT,INNER CITY,2011,,627,343,16,0,265,241,0,0,132,2,0,184,23,0,2,0,0,0,0,0,0,0,5,158,110,215,21,0,0,0,2,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,43,1,0,0,0,126,111,363,3,3,0,0,131,105,29,44,1,286,341,4,28,20,21,20,26,57,63,26,21,6,32,21,17,17,32,71,73,29,43,10,60,41,38,37,58,128,136,55,64,267082.46090300000,2265.32060678000
Residential,1,UOC,UNIVERSITY OF CALGARY,NORTHWEST,BUILT-OUT,OTHER,2011,,2355,926,165,0,372,0,0,0,0,0,0,673,250,0,0,2,0,0,0,0,1,0,0,450,0,915,7,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,797,0,0,0,0,205,0,643,45,0,0,0,0,0,0,0,0,0,3,177,236,88,148,9,1182,1173,74,42,349,393,248,64,11,0,1,0,67,42,366,423,221,48,5,0,1,0,141,84,715,816,469,112,16,0,2,0,2659681.31046000000,9062.15134420000
Residential,1,ERI,ERIN WOODS,EAST,BUILT-OUT,1980s/1990s,2011,,6794,2462,689,0,3768,1749,0,0,1849,48,0,119,271,97,78,0,0,0,0,0,0,0,0,114,91,161,5,0,0,0,55,8,123,7,0,16,0,46,13,134,2,0,0,0,95,91,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,46,798,19,0,0,0,1779,1500,5396,68,0,2,0,370,712,514,629,115,3401,3393,256,489,236,219,539,613,603,298,118,30,265,547,203,198,582,603,536,292,110,57,521,1036,439,417,1121,1216,1139,590,228,87,1588421.15317000000,5242.94408112000
Residential,1,BNF,BANFF TRAIL,CENTRE,BUILT-OUT,1950s,2011,,3582,1874,129,0,2310,627,0,0,1038,195,1,53,4,0,562,0,8,1,0,0,12,0,3,46,4,66,4,0,0,1,429,10,764,17,0,115,0,171,73,393,19,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,13,0,29,7,0,0,0,3,0,8,1,0,0,4,965,540,2319,52,12,5,21,485,626,305,195,17,1937,1645,51,79,92,407,594,223,209,146,54,82,58,78,79,400,374,167,176,134,71,108,109,157,171,807,968,390,385,280,125,190,1451656.03686000000,5869.15123698000
Residential,1,PEN,PENBROOKE MEADOWS,EAST,BUILT-OUT,1960s/1970s,2011,,8188,3191,625,0,4000,1874,0,0,1613,380,0,169,681,0,348,0,0,0,0,0,0,0,0,139,10,254,30,0,0,0,231,29,467,39,0,78,0,350,181,1118,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,388,1748,60,0,0,1,1566,1266,4601,45,0,1,0,523,980,569,675,160,4307,3881,261,510,260,319,683,745,758,428,236,107,243,499,258,268,667,577,609,382,245,133,504,1009,518,587,1350,1322,1367,810,481,240,2045665.66219000000,5890.92707075000
Residential,1,BEL,BEL-AIRE,CENTRE,BUILT-OUT,1960s/1970s,2011,,449,159,12,0,188,146,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,146,449,10,0,0,0,19,47,19,60,4,235,214,4,18,34,28,15,10,40,46,20,20,3,25,21,23,9,10,52,36,16,19,7,43,55,51,24,20,92,82,36,39,336947.10596900000,2577.34239500000
Residential,1,VAL,VALLEY RIDGE,WEST,BUILT-OUT,2000s,2011,,5042,1731,462,0,2658,1644,0,0,1625,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,0,0,0,101,95,174,2,0,2,0,1592,1548,4732,16,17,0,1,167,648,291,544,44,2475,2567,182,350,153,126,178,446,448,345,161,86,190,340,136,129,224,464,456,342,139,147,372,690,289,255,402,910,904,687,300,233,3266611.14514000000,8565.05124708000
Residential,1,SOV,SOUTHVIEW,EAST,BUILT-OUT,1950s,2011,,2063,924,155,0,831,443,0,0,585,26,46,110,54,0,102,0,0,0,1,0,0,0,2,92,0,293,16,0,0,0,70,2,122,11,1,20,2,24,5,48,0,0,0,0,0,0,0,0,0,0,0,45,2,55,1,0,0,0,1,0,59,0,0,0,0,54,0,135,0,0,0,0,562,434,1351,19,2,2,1,223,317,149,142,17,1021,1042,56,82,52,48,138,170,167,143,79,86,62,107,45,71,133,161,135,113,93,122,118,189,97,119,271,331,302,256,172,208,1591747.65783000000,5836.83336329000
Residential,1,PKD,PARKDALE,CENTRE,BUILT-OUT,1950s,2011,,2317,1026,141,0,1097,507,0,0,508,135,20,170,52,0,138,0,0,1,2,0,0,0,0,162,84,235,8,0,0,0,101,1,143,12,0,25,0,122,87,296,7,6,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,3,0,420,0,0,0,0,38,20,74,5,9,0,1,477,315,1119,21,6,3,3,335,354,116,109,9,1136,1181,47,75,29,59,206,167,144,110,41,258,68,75,37,84,230,160,128,118,53,228,115,150,66,143,436,327,272,228,94,486,1050300.50110000000,5240.32401000000
Residential,1,SSD,SUNNYSIDE,CENTRE,BUILT-OUT,INNER CITY,2011,,3751,2337,151,0,2607,731,0,0,529,40,10,1459,185,0,109,0,3,0,0,0,2,0,3,1402,281,2076,51,0,3,1,84,3,116,18,0,6,0,38,23,97,2,0,0,0,0,0,0,0,0,0,0,10,4,15,0,0,0,0,4,0,12,1,0,0,0,182,131,372,3,0,0,4,494,289,1063,27,1,3,5,1090,841,181,98,4,1887,1864,60,79,31,195,672,368,237,167,53,25,59,88,33,246,636,326,223,140,61,52,119,167,64,441,1308,694,460,307,114,77,1022201.30512000000,5850.78674070000
Residential,1,CAP,CAPITOL HILL,CENTRE,BUILT-OUT,1950s,2011,,4003,2271,228,0,2281,756,0,0,940,421,0,424,42,0,443,0,0,0,1,0,0,0,0,373,24,569,49,0,2,4,292,11,446,60,0,87,1,390,179,934,13,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,41,13,107,1,0,0,6,877,529,1892,34,9,14,1,746,732,307,176,13,2072,1931,85,106,70,290,553,300,261,210,137,60,111,102,82,235,445,297,252,179,118,110,196,208,152,525,998,597,513,389,255,170,1418523.94906000000,6600.71258255000
Residential,1,REN,RENFREW,CENTRE,BUILT-OUT,INNER CITY,2011,,5669,3201,392,0,3696,1622,0,0,1482,173,0,667,450,0,422,0,4,1,1,1,0,0,4,600,278,881,28,16,19,0,315,14,458,46,0,61,0,161,83,370,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,52,0,0,0,0,425,296,822,20,4,1,4,1382,951,3086,80,9,7,7,1170,1086,340,273,21,2854,2815,165,196,95,197,714,573,484,254,91,85,167,183,73,182,725,541,465,250,93,136,332,379,168,379,1439,1114,949,504,184,221,2658624.38465000000,7948.22241459000
Residential,1,EYA,ELBOYA,CENTRE,BUILT-OUT,1950s,2011,,1747,782,132,0,987,417,0,0,480,10,0,249,20,0,22,0,0,0,0,0,1,0,0,227,6,407,17,0,5,0,19,2,32,3,0,0,0,10,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,32,1,0,0,0,454,407,1254,15,7,4,1,207,264,89,158,11,882,865,45,108,46,55,158,129,155,106,43,37,66,92,55,61,137,128,133,98,40,55,111,200,101,116,295,257,288,204,83,92,721242.70142800000,3891.75801962000
Residential,1,MAN,MANCHESTER,CENTRE,BUILT-OUT,EMPLOYMENT,2011,,669,448,14,0,301,29,0,0,28,4,0,407,0,0,5,0,1,1,1,0,1,0,1,284,24,393,19,103,0,0,5,0,9,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,211,0,0,0,0,0,0,0,0,0,0,5,21,5,44,2,0,0,4,207,81,21,6,2,435,234,7,3,25,73,139,58,48,45,35,2,7,4,8,57,70,25,21,17,22,3,14,7,33,130,209,83,69,62,57,5,474122.09088900000,4015.64660326000
Residential,1,WHI,WHITEHORN,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,11541,3835,937,0,5827,2443,0,0,2544,665,1,60,117,0,447,0,0,0,1,0,0,0,0,55,42,77,5,0,0,0,263,13,547,113,1,70,0,629,389,2026,36,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,188,0,0,0,0,112,68,260,5,0,0,0,2446,1931,8437,93,0,5,1,457,1001,655,1041,353,5927,5614,381,779,405,426,1009,937,790,649,353,198,383,740,363,430,882,818,754,631,336,277,764,1519,768,856,1891,1755,1544,1280,689,475,2645928.27622000000,6504.84347827000
Residential,1,WHL,WEST HILLHURST,CENTRE,BUILT-OUT,INNER CITY,2011,,5757,2867,490,0,3375,1499,0,0,1557,508,25,331,163,0,275,0,7,0,0,0,1,0,1,305,54,401,25,0,0,1,216,11,345,35,0,23,1,465,319,1131,28,14,0,0,0,0,0,0,0,0,0,25,1,45,0,0,0,0,8,3,109,0,0,0,0,150,89,296,9,4,0,6,1423,1022,3430,88,38,2,8,843,943,402,391,13,2933,2824,219,257,115,224,590,531,462,327,127,81,184,244,103,209,577,528,432,275,133,139,403,501,218,433,1167,1059,894,602,260,220,2362234.99006000000,7089.65905728000
Residential,1,HUN,HUNTINGTON HILLS,NORTH,BUILT-OUT,1960s/1970s,2011,,13279,5576,916,0,7021,3411,0,0,2955,557,4,527,1214,126,193,0,0,0,0,0,0,0,0,491,197,767,36,0,0,0,137,8,247,17,0,39,0,526,210,1420,30,0,1,0,120,112,236,3,0,3,0,3,0,9,1,0,0,0,0,0,0,0,0,0,3,1152,330,2762,57,0,2,1,2898,2554,7838,56,0,0,0,1275,1909,1002,1011,130,6629,6650,385,726,421,521,938,1002,1065,727,522,322,354,665,370,446,893,939,1134,838,550,461,739,1391,791,967,1831,1941,2199,1565,1072,783,4766220.14485000000,10144.08272470000
Residential,1,ERL,ERLTON,CENTRE,BUILT-OUT,INNER CITY,2011,,1231,741,43,0,906,465,0,0,134,45,0,414,105,0,42,0,0,1,0,0,0,0,0,401,279,650,13,0,0,0,33,4,60,7,0,2,0,40,21,89,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,99,83,181,6,0,0,1,118,77,245,8,6,1,1,290,316,49,33,4,632,599,17,14,11,39,200,114,108,85,31,13,19,17,17,22,166,111,89,97,41,20,36,31,28,61,366,225,197,182,72,33,506469.98443900000,4067.95834081000
Residential,1,BRE,BRENTWOOD,NORTHWEST,BUILT-OUT,1960s/1970s,2011,,6049,2590,308,0,3275,1669,0,0,1979,0,83,206,240,0,82,0,0,0,0,0,0,0,3,199,7,270,4,0,0,0,71,0,142,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,112,4,0,0,0,0,0,0,0,0,0,1,220,0,453,19,0,0,0,1927,1660,5072,48,0,4,0,632,924,406,494,40,3031,3018,135,244,186,380,517,367,429,323,197,253,113,244,179,302,431,353,419,330,257,390,248,488,365,682,948,720,848,653,454,643,2890587.61578000000,8008.90123734000
Residential,1,DRN,DEER RUN,SOUTH,BUILT-OUT,1980s/1990s,2011,,5390,2114,326,0,3203,1623,0,0,1562,117,0,216,206,0,13,0,0,0,0,0,0,0,0,189,0,320,27,0,0,0,8,2,9,4,0,1,0,114,84,294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,92,399,5,0,0,0,1541,1445,4368,20,0,1,0,358,802,383,465,44,2748,2642,137,281,212,217,363,335,518,471,171,43,130,259,191,212,323,321,539,460,165,42,267,540,403,429,686,656,1057,931,336,85,1868534.52923000000,10643.09358730000
Residential,1,MAL,MAYLAND HEIGHTS,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,5835,2779,374,0,3301,1456,0,0,1302,329,22,620,287,0,217,0,0,1,0,0,1,0,2,582,208,989,34,0,2,0,173,5,271,16,0,28,0,307,140,733,20,2,0,0,0,0,0,0,0,0,0,21,1,46,0,0,0,0,1,1,2,0,0,1,0,268,18,706,19,0,0,0,1268,1083,3088,33,1,0,2,793,1001,425,376,25,2990,2845,160,293,151,214,553,521,481,267,207,143,156,231,147,220,507,427,436,267,285,169,316,524,298,434,1060,948,917,534,492,312,2021813.73699000000,6234.85937781000
Residential,1,CHW,CHARLESWOOD,NORTHWEST,BUILT-OUT,1950s,2011,,3357,1494,182,0,1549,1136,0,0,1296,34,0,117,0,0,47,0,0,0,0,0,0,0,0,113,1,167,4,0,0,0,25,0,40,6,0,16,0,30,13,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1122,3081,51,4,3,0,331,573,221,262,19,1679,1678,81,141,107,149,187,187,282,212,130,203,62,134,105,168,152,200,264,212,148,233,143,275,212,317,339,387,546,424,278,436,1830352.95795000000,8414.50625382000
Residential,1,SNA,SUNALTA,CENTRE,BUILT-OUT,INNER CITY,2011,,3116,2124,119,0,2287,493,0,0,254,2,0,1646,63,0,146,2,6,5,0,0,0,0,3,1494,346,2267,148,0,1,1,125,6,189,18,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,56,4,0,0,0,61,36,117,2,0,0,3,215,105,484,34,2,0,13,1056,628,145,73,4,1699,1417,50,75,22,122,700,383,196,104,35,12,42,66,26,142,652,270,115,66,25,13,92,141,48,264,1352,653,311,170,60,25,940817.81725600000,4680.77130692000
Residential,1,ALT,ALTADORE,CENTRE,BUILT-OUT,INNER CITY,2011,,8907,4433,815,0,5262,2773,0,0,1839,591,19,1018,676,0,266,0,15,6,1,0,2,0,2,938,504,1268,72,0,6,0,195,8,282,51,0,20,1,529,386,1308,31,30,0,0,0,0,0,0,0,0,0,19,5,28,0,0,0,2,19,0,213,3,0,0,0,629,469,1285,36,11,0,1,1709,1401,4523,89,32,8,24,1417,1427,529,628,37,4246,4661,337,400,190,245,831,868,642,387,145,201,323,443,176,297,926,906,652,356,179,403,660,843,366,542,1757,1774,1294,743,324,604,2911819.90560000000,7570.09625157000
Residential,1,LKB,LAKE BONAVISTA,SOUTH,BUILT-OUT,1960s/1970s,2011,,10610,4106,513,0,5156,3585,0,0,3272,0,0,831,0,0,0,1,0,0,1,0,1,0,6,785,529,1135,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,218,0,0,0,0,0,0,0,0,0,0,0,3213,3056,9257,47,11,1,3,788,1534,593,1017,69,5300,5310,213,625,426,363,472,603,830,812,646,310,165,582,395,339,439,624,906,826,670,364,378,1207,821,702,911,1227,1736,1638,1316,674,5205642.87181000000,9330.23212265000
Residential,1,DNC,DOWNTOWN COMMERCIAL CORE,CENTRE,BUILT-OUT,CENTRE CITY,2011,,8071,5123,349,0,4589,286,0,0,2,0,0,5031,20,0,0,1,53,1,1,0,14,0,111,4656,249,7649,255,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,32,390,28,0,2,0,20,5,31,0,0,0,1,1,0,1,0,0,0,70,2523,1556,465,161,11,4285,3786,160,80,64,470,1566,805,523,307,170,140,147,87,106,640,1278,476,341,255,192,264,307,167,170,1110,2844,1281,864,562,362,404,1328171.97659000000,5320.37808714000
Residential,1,WAL,WALDEN,SOUTH,DEVELOPING,BUILDING OUT,2011,,594,313,54,0,410,242,0,0,193,82,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,55,131,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,63,3,0,0,10,153,152,400,10,20,0,0,56,96,51,43,1,300,294,28,31,15,27,103,54,26,12,3,1,20,34,14,25,98,61,24,12,3,3,48,65,29,52,201,115,50,24,6,4,2425949.79721000000,8256.26859638000
Residential,1,DOV,DOVER,EAST,BUILT-OUT,1960s/1970s,2011,,10302,4680,714,0,5546,2926,0,0,2075,788,0,1010,549,1,257,0,0,0,0,0,0,0,0,906,408,1336,102,0,2,0,209,17,348,27,0,21,0,761,430,2112,25,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,363,1224,35,0,1,0,2028,1708,5281,40,3,4,0,1351,1559,692,708,108,5336,4966,289,493,284,335,910,818,972,655,384,196,268,527,256,313,776,698,822,662,410,234,557,1020,540,648,1686,1516,1794,1317,794,430,4152108.96526000000,9281.34267257000
Residential,1,THO,THORNCLIFFE,NORTH,BUILT-OUT,1950s,2011,,8640,3860,617,0,4667,2208,0,0,2052,372,0,332,815,0,288,0,0,1,0,0,0,0,1,301,22,431,25,0,5,0,193,7,300,49,0,46,1,350,155,883,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,791,343,2153,23,0,0,3,1984,1681,4873,62,0,3,1,992,1255,701,591,80,4397,4243,272,437,258,302,707,668,734,470,253,296,238,399,249,306,630,655,665,425,319,357,510,836,507,608,1337,1323,1399,895,572,653,3269188.17324000000,8229.10911659000
Residential,1,POI,POINT MCKAY,CENTRE,BUILT-OUT,1960s/1970s,2011,,1318,846,37,0,832,624,0,0,0,24,0,312,510,0,0,0,0,0,0,0,0,0,0,294,204,404,18,0,0,0,0,0,0,0,0,0,0,23,21,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,399,866,11,0,0,0,0,0,0,0,0,0,0,426,309,54,27,0,594,724,11,19,14,31,100,81,97,128,63,50,22,14,8,38,142,88,124,146,71,71,33,33,22,69,242,169,221,274,134,121,383870.29305800000,2503.66356291000
Residential,1,EVE,EVERGREEN,SOUTH,DEVELOPING,BUILDING OUT,2011,,19487,6871,2116,0,10710,5924,0,0,5117,338,0,764,642,0,9,0,0,0,1,0,0,0,0,678,522,1080,26,60,0,1,7,2,10,1,0,0,0,332,295,764,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,0,0,0,1,610,441,1377,22,9,0,7,4969,4664,16100,80,59,2,1,960,1978,1397,1984,278,9625,9862,859,1358,667,600,1456,1899,1491,758,351,186,850,1373,555,552,1701,1988,1427,727,376,313,1709,2731,1222,1152,3157,3887,2918,1485,727,499,4644265.70101000000,12150.41598480000
Residential,1,LEG,LEGACY,SOUTH,DEVELOPING,BUILDING OUT,2011,,11,5,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1,0,0,0,1,1,1,1,0,3,8,0,0,0,0,1,0,1,1,0,0,0,3,0,0,2,1,1,1,0,0,0,3,0,0,3,1,2,2,0,0,6119157.99209000000,11521.30977520000
Residential,1,SIG,SIGNAL HILL,WEST,BUILT-OUT,1980s/1990s,2011,,13795,5252,779,0,6548,4792,0,0,3405,372,0,1083,387,0,4,0,0,0,1,0,0,0,3,1012,907,1425,68,0,0,0,3,1,7,0,0,1,0,366,342,717,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,375,314,763,12,0,0,0,3344,3228,10835,61,0,0,1,1133,1615,781,1408,164,6536,7259,304,937,534,412,472,873,1320,781,468,435,276,976,552,389,540,1037,1443,758,598,690,580,1913,1086,801,1012,1910,2763,1539,1066,1125,5556768.74994000000,10669.35914820000
