NAME,Longitude,Latitude,URL,LINE
Staten Island Ferry Terminal,-74.07326996710215 ,40.644263529696424,http://www.mta.info,@
3069 Brighton 7 Street,-73.96048399944962 ,40.577975333108924,http://www.mta.info,B-Q
6003 4 Avenue,-74.01841199984315 ,40.640590333445076,http://www.mta.info,N-R
1340 Greene Avenue,-73.91858400115018 ,40.698690331983364,http://www.mta.info,M
1 Federal Reserve Plaza,-74.00837499845683 ,40.70937633401403,http://www.mta.info,2-3-4-5-A-C-J-Z
7 Bentley Street,-74.25283251834045 ,40.512114043239755,http://www.mta.info,@
368 Jay Street,-73.9874326178703 ,40.69303973508592,http://www.mta.info,A-C-F
179-30 Hillside Avenue,-73.78319199917817 ,40.71264633504773,http://www.mta.info,F
1605 Palmetto Street,-73.9112954589298 ,40.69981445692808,http://www.mta.info,L-M
1506 Avenue J,-73.9610483820012 ,40.62499993983951,http://www.mta.info,B-Q
240 Canal Street,-74.00031000052581 ,40.71790533478803,http://www.mta.info,4-6-6 Express-J-Z-N-Q-R
242 West 34 Street,-73.99127100062776 ,40.75104633433594,http://www.mta.info,1-2-3
2914 Beverly Road (To Flatbush Only),-73.94911499944708 ,40.64501033468434,http://www.mta.info,2-5
586 Lafayette Avenue,-73.95160605793193 ,40.68968470054134,http://www.mta.info,G
38-23 69 Street,-73.8961980007589 ,40.74652133432762,http://www.mta.info,7
101 East 41 Street,-73.97719700095637 ,40.75172133361591,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
657 Carlton Avenue,-73.972240619546 ,40.67732312082192,http://www.mta.info,B-Q
137 East 42 Street,-73.97540900157077 ,40.75134533337079,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
824 7 Avenue,-73.98252764146366 ,40.763409064683,http://www.mta.info,B-D-E
462 Flatbush Avenue,-73.96228475951067 ,40.66248281788015,http://www.mta.info,B-Q-S
1030 Longwood Avenue (To Pelham Bay Pk Only),-73.89618000153308 ,40.816118332373165,http://www.mta.info,6
125 East 86 Street (Downtown Only),-73.95561100089436 ,40.77972533285194,http://www.mta.info,4-5-6-6 Express
3327 Fulton Street,-73.87284699944519 ,40.68358633323693,http://www.mta.info,J-Z
4941 Broadway,-73.92116800075061 ,40.867965332125884,http://www.mta.info,A
700 Pelham Parkway South,-73.86737744464142 ,40.85641511143711,http://www.mta.info,2-5
93-18 Liberty Avenue,-73.84507999728919 ,40.6801223334983,http://www.mta.info,A-S
692 Parkside Avenue (To Flatbush Only),-73.9503499980701 ,40.65614933330515,http://www.mta.info,2-5
1842 Nostrand Avenue (To Flatbush Only),-73.94864900075727 ,40.64074533444978,http://www.mta.info,2-5
25-04 Brookhaven Avenue,-73.76159667166301 ,40.599541299768994,http://www.mta.info,A
902 8 Avenue,-73.97949100103148 ,40.665677332876015,http://www.mta.info,F
75-06 Jamaica Avenue,-73.86620399824056 ,40.69135233221147,http://www.mta.info,J-Z
9-91 Wyckoff Avenue (To Manhattan Only),-73.9046593256975 ,40.69609050548213,http://www.mta.info,L
1289 Fulton Street (To Manhattan Only),-73.9497489785255 ,40.68054202712837,http://www.mta.info,A-C
40-15 75 Street,-73.89025400151733 ,40.74637633345293,http://www.mta.info,7-E-F-M-R
250 Brook Avenue (To Manhattan Only),-73.91895100201356 ,40.8076073345361,http://www.mta.info,6
4910 New Utrecht Avenue,-73.99494800092094 ,40.636393331545776,http://www.mta.info,D
7102 16 Avenue,-73.9989360003478 ,40.618768334628484,http://www.mta.info,D
170 Marcy Avenue (To Manhattan Only),-73.95794666386148 ,40.70871520466576,http://www.mta.info,J-M-Z
103 8 Avenue,-74.00191899881433 ,40.74093833261847,http://www.mta.info,A-C-E-L
957 Fulton Street (To Manhattan Only),-73.96462888538127 ,40.68324343549189,http://www.mta.info,A-C
2222 Pitkin Avenue,-73.89038600125902 ,40.67250133276612,http://www.mta.info,A-C
42-01 28 Street,-73.93847099895672 ,40.748705334056005,http://www.mta.info,E-M-R
2084 Fulton Street,-73.9136679987889 ,40.67827933489621,http://www.mta.info,A-C
104 Van Siclen Avenue,-73.89173000024194 ,40.67775633378299,http://www.mta.info,J-Z
101 East 41 Street,-73.97738200011247 ,40.75164733324878,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
116 Delancey Street,-73.9878905453964 ,40.71883643398933,http://www.mta.info,F-J-M-Z
1331 Broadway,-73.98793491402157 ,40.750879655203,http://www.mta.info,B-D-F-M-N-Q-R
956 Mc Donald Avenue,-73.9773402282988 ,40.63041836263885,http://www.mta.info,F
107 East 42 Street,-73.97608700109079 ,40.75170133258575,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
28 East 53 Street,-73.97406799983081 ,40.75955633321037,http://www.mta.info,E-M
128 William Street,-74.0066639981552 ,40.709200333605786,http://www.mta.info,2-3-4-5-A-C-J-Z
1713 Church Avenue,-73.96351254183406 ,40.64940044181399,http://www.mta.info,B-Q
53-02 Roosevelt Avenue,-73.91138160414198 ,40.74433028093164,http://www.mta.info,7
1518 Avenue H,-73.96147689037281 ,40.62993006773505,http://www.mta.info,B-Q
1551 71 Street,-73.99917800078191 ,40.61919733357021,http://www.mta.info,D
214 Cleveland Street,-73.88571000042222 ,40.67969833289972,http://www.mta.info,J
111-37 75 Avenue (To Jamaica Only),-73.83825706369385 ,40.71857406952072,http://www.mta.info,E-F
3000 Church Avenue (To Manhattan Only),-73.94925085958684 ,40.65051870059541,http://www.mta.info,2-5
183 Bedford Avenue,-73.95757699758609 ,40.717856333905885,http://www.mta.info,L
623 Manhattan Avenue,-73.95085799853584 ,40.72366133309165,http://www.mta.info,G
95 Bushwick Avenue (To Manhattan Only),-73.94057800035323 ,40.712130334662945,http://www.mta.info,L
43 East 41 Street,-73.97839599921824 ,40.75221833461827,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
815 8 Avenue (Downtown Only),-73.98637836775382 ,40.762311923632964,http://www.mta.info,A-C-E
441 7 Avenue (Corner Of Broadway And W 35 St),-73.98798744165815 ,40.750623091893644,http://www.mta.info,B-D-F-M-N-Q-R
7 Times Square,-73.98687499839882 ,40.755747332603825,http://www.mta.info,1-2-3-7-7 Express-S-A-C-E-N-Q-R
378 6 Avenue,-73.99972781604956 ,40.7330668675019,http://www.mta.info,A-C-E-B-D-F-M
93-01 Sutphin Boulevard,-73.8073850000893 ,40.70054133354553,http://www.mta.info,E-J-Z
1 Boerum Street,-73.95005856270492 ,40.70558219745896,http://www.mta.info,G
41-31 53 Street,-73.91130160433866 ,40.74462428113708,http://www.mta.info,7
81-20 Roosevelt Avenue,-73.88400200050775 ,40.74745733382506,http://www.mta.info,7
401 7 Avenue,-73.99081999920062 ,40.75007733143072,http://www.mta.info,1-2-3
275 Kings Highway,-73.9804247905855 ,40.60533892568755,http://www.mta.info,N
302 Broadway (To Queens And Canarsie Only),-73.95786899948934 ,40.70823133485218,http://www.mta.info,J-M-Z
1 Greene Avenue (To Manhattan Only),-73.97327999944173 ,40.68607833348161,http://www.mta.info,A-C
368 Jay Street,-73.98751302340989 ,40.692399883169706,http://www.mta.info,A-C-F
105-02 86 Street,-73.85263391596403 ,40.67963411234011,http://www.mta.info,A-S
394 Broadway,-73.95437099980298 ,40.707074332348185,http://www.mta.info,J-M
88-01 180 Street,-73.78246100116253 ,40.712827334058225,http://www.mta.info,F
2848 Church Avenue (To Flatbush Only),-73.94972099986038 ,40.650663332732016,http://www.mta.info,2-5
88-04 Liberty Avenue,-73.85039198723305 ,40.67973993397663,http://www.mta.info,A-S
118-16 Liberty Avenue,-73.8244029993191 ,40.68602833335291,http://www.mta.info,A-S
624 Livonia Avenue,-73.89419699964245 ,40.66460033199698,http://www.mta.info,3-4
632 Ashford Street,-73.88335199766456 ,40.66647233299098,http://www.mta.info,3-4
47 East 22 Street (Downtown Only),-73.98703999940777 ,40.73967433213274,http://www.mta.info,4-6-6 Express
38-10 Junction Boulevard,-73.86964799787232 ,40.74928233396145,http://www.mta.info,7-7 Express
40-02 75 Street,-73.89071276296231 ,40.74680016874329,http://www.mta.info,7-E-F-M-R
9 Kew Gardens Road,-73.83005548760832 ,40.71363928846928,http://www.mta.info,E-F
48-02 Broadway (To Jamaica Only),-73.91262199952348 ,40.755795331901204,http://www.mta.info,E-M-R
40-01 Junction Boulevard,-73.8691700000405 ,40.74905733409315,http://www.mta.info,7-7 Express
1282 Broadway,-73.98767191771799 ,40.74959568318319,http://www.mta.info,B-D-F-M-N-Q-R
469 Bergen Street (To Manhattan Only),-73.97496600132918 ,40.68094333446013,http://www.mta.info,2-3-4
742 7 Avenue (Downtown Only),-73.9838759989991 ,40.76060533401482,http://www.mta.info,N-Q-R
54-00 Myrtle Avenue,-73.91064750558407 ,40.69946850977898,http://www.mta.info,L-M
1492 Fulton Street (To Queens Only),-73.94109549522655 ,40.67976973746395,http://www.mta.info,A-C
52 East 32 Street (Downtown Only),-73.98257600173673 ,40.74582133324491,http://www.mta.info,4-6-6 Express
3180 Broadway,-73.95839699972939 ,40.81514933403753,http://www.mta.info,1
69 John Street,-74.00681399932654 ,40.70904633336788,http://www.mta.info,2-3-4-5-A-C-J-Z
1512 Beverly Road,-73.9645369989862 ,40.64425733321383,http://www.mta.info,B-Q
1772 Broadway,-73.90993799836245 ,40.68238833420657,http://www.mta.info,J-Z
2059 Fulton Street,-73.91072300016843 ,40.678420333711,http://www.mta.info,A-C
34-02 Steinway Street,-73.92108399848057 ,40.756614331856866,http://www.mta.info,E-M-R
Oxford St & Fulton Ave At Ne Corner (To Manhattan Only),-73.972769000658 ,40.68579233243041,http://www.mta.info,A-C
Nostrand Ave & Flatbush Ave At Ne Corner,-73.94738940927256 ,40.63276214063685,http://www.mta.info,2-5
Nostrand Ave & Flatbush Ave At Nw Corner,-73.94781900155724 ,40.63326933523012,http://www.mta.info,2-5
Nostrand Ave & Flatbush Ave At Se Corner,-73.94749899876723 ,40.63246533340782,http://www.mta.info,2-5
Nostrand Ave & Newkirk Ave At Sw Corner (To Flatbush Only),-73.94857999762507 ,40.639881332624995,http://www.mta.info,2-5
Nostrand Ave & Church Ave At Nw Corner (To Flatbush Only),-73.94972900147569 ,40.65105033390742,http://www.mta.info,2-5
Nostrand Ave & Sterling St At Nw Corner,-73.95104899998172 ,40.66327933394842,http://www.mta.info,2-5
Nostrand Ave & President St At Nw Corner,-73.95083400072066 ,40.668170332564735,http://www.mta.info,2-5
Nostrand Ave & Eastern Pkwy At Sw Corner,-73.95067000101196 ,40.66981633284575,http://www.mta.info,3-4
Kingston Ave & Eastern Pkwy At Sw Corner,-73.94234699920897 ,40.66937133331964,http://www.mta.info,3-4
Kingston Ave & Eastern Pkwy At Se Corner,-73.94207299834666 ,40.66935933265661,http://www.mta.info,3-4
Schenectady Ave & Eastern Pkwy At Se Corner,-73.93378900106408 ,40.66881333251768,http://www.mta.info,3-4
Utica Ave & Eastern Pkwy At Sw Corner,-73.9313560003309 ,40.66870433303468,http://www.mta.info,3-4
Utica Ave & Eastern Pkwy At Nw Corner,-73.93137199986847 ,40.6689133334026,http://www.mta.info,3-4
Utica Ave & Eastern Pkwy At Nw Corner,-73.93118704262383 ,40.66890321280809,http://www.mta.info,3-4
Patchen Ave & Broadway At Sw Corner,-73.9279029458893 ,40.69299540765309,http://www.mta.info,J
Patchen Ave & Broadway At Ne Corner,-73.92814326380166 ,40.69280291851368,http://www.mta.info,J
Union Ave & Flushing Ave At Sw Corner (To Downtown Brooklyn Only),-73.95025995937118 ,40.69968456491138,http://www.mta.info,G
Hooper St & Broadway At Nw Corner,-73.95430100044805 ,40.70727133426146,http://www.mta.info,J-M
Hewes St & Broadway At Se Corner,-73.95243099996533 ,40.70641833230997,http://www.mta.info,J-M
Union Ave & Metropolitan Ave At Ne Corner,-73.9517500008814 ,40.713768333482406,http://www.mta.info,G-L
Union Ave & Metropolitan Ave At Sw Corner,-73.95171900019918 ,40.71392933371935,http://www.mta.info,G-L
Moore St & Broadway At Sw Corner,-73.94826800098589 ,40.70419533320091,http://www.mta.info,J-M
Moore St & Broadway At Nw Corner,-73.94812699958229 ,40.704397333681385,http://www.mta.info,J-M
Lorimer St & Broadway At Nw Corner,-73.94654699826157 ,40.70351533275654,http://www.mta.info,J-M
Flushing Ave & Broadway At Nw Corner,-73.94168099923095 ,40.70084433238409,http://www.mta.info,J-M
Manhattan Ave & Greenpoint Ave At Sw Corner,-73.95438500013982 ,40.73007833317049,http://www.mta.info,G
Manhattan Ave & Norman Ave At Ne Corner,-73.95164800116704 ,40.72555633329307,http://www.mta.info,G
Graham Ave & Metropolitan Ave At Nw Corner (To Canarsie Only),-73.94449799771087 ,40.714425334474996,http://www.mta.info,L
Graham Ave & Metropolitan Ave At Sw Corner (To Manhattan Only),-73.94456099908396 ,40.714616334149724,http://www.mta.info,L
Montrose Ave & Bushwick Ave At Sw Corner,-73.9400500007982 ,40.7077403330804,http://www.mta.info,L
Grand St & Bushwick Ave At Nw Corner (To Canarsie Only),-73.94075899707055 ,40.71182633302375,http://www.mta.info,L
Grand St & Bushwick Ave At Sw Corner (To Manhattan Only),-73.94043000108499 ,40.71190433372753,http://www.mta.info,L
Myrtle Ave & Cedar St At Nw Corner,-73.92636399890755 ,40.698063332506344,http://www.mta.info,M
Morgan Ave & Harrison Pl At Se Corner,-73.93167600027209 ,40.7063063336517,http://www.mta.info,L
Morgan Ave & Harrison Pl At Ne Corner,-73.93173899831964 ,40.70646033344432,http://www.mta.info,L
Rutland Rd & E. 98th St At Sw Corner,-73.92309299735516 ,40.664915332412825,http://www.mta.info,3-4
Saratoga Ave & Livonia Ave At Sw Corner,-73.9155489997896 ,40.66140733265271,http://www.mta.info,3-4
Saratoga Ave & Livonia Ave At Se Corner,-73.91531399894956 ,40.66152633181361,http://www.mta.info,3-4
Rockaway Ave & Livonia Ave At Se Corner,-73.90877300100111 ,40.662438332268465,http://www.mta.info,3-4
Powell St & Livonia Ave At Sw Corner,-73.9028120003089 ,40.66331533432275,http://www.mta.info,3-4
Powell St & Livonia Ave At Sw Corner,-73.90247499902411 ,40.66339833443063,http://www.mta.info,3-4
Ralph Ave & Mac Dougal St At Ne Corner,-73.9218702669548 ,40.6791638588344,http://www.mta.info,A-C
Ralph Ave & Fulton St At Ne Corner,-73.92144199892608 ,40.67898433374533,http://www.mta.info,A-C
Rockaway Ave & Fulton St At Nw Corner,-73.910970998439 ,40.67846033435985,http://www.mta.info,A-C
Palmetto St & Broadway At Nw Corner,-73.92142400035645 ,40.68930033373271,http://www.mta.info,J-Z
Jefferson Ave & Broadway At Se Corner,-73.91746700040021 ,40.68674233192847,http://www.mta.info,J
Linden St & Broadway At Sw Corner,-73.9230969998101 ,40.68995733221047,http://www.mta.info,J-Z
Weirfield St & Broadway At Se Corner,-73.91587267168624 ,40.68587485400629,http://www.mta.info,J
Chauncey St & Broadway At Ne Corner,-73.9097100006585 ,40.68266833381937,http://www.mta.info,J-Z
Snediker Ave & New York Ave At Sw Corner,-73.90267063642928 ,40.6756575986587,http://www.mta.info,L
Snediker Ave & New York Ave At Sw Corner,-73.90263499824577 ,40.67539433452073,http://www.mta.info,L
Georgia Av & Fulton St At Sw Corner,-73.89917999910512 ,40.67683433434105,http://www.mta.info,J
Pennsylvania Ave & Liberty Ave At Se Corner,-73.89629400139894 ,40.67428533228811,http://www.mta.info,A-C
Pennsylvania Ave & Liberty Ave At Ne Corner,-73.89633100094701 ,40.67456533297189,http://www.mta.info,A-C
Van Siclen Ave & Livonia Ave At Nw Corner,-73.88862600099708 ,40.665708334878964,http://www.mta.info,3-4
Van Siclen Ave & Pitkin Ave At Nw Corner,-73.8904599976744 ,40.672878332993186,http://www.mta.info,A-C
Van Siclen Ave & Pitkin Ave At Ne Corner,-73.89025000073877 ,40.672867332287005,http://www.mta.info,A-C
Shepherd Ave & Pitkin Ave At Nw Corner,-73.88086800149132 ,40.6739613318839,http://www.mta.info,A-C
Shepherd Ave & Pitkin Ave At Sw Corner,-73.88093500010113 ,40.67426433459513,http://www.mta.info,A-C
Shepherd Ave & Pitkin Ave At Ne Corner,-73.88074699927924 ,40.67429333239832,http://www.mta.info,A-C
Norwood Ave & Fulton St At Ne Corner,-73.87900900077503 ,40.68180633462614,http://www.mta.info,J-Z
Euclid Ave & Pitkin Ave At Se Corner,-73.87178199877187 ,40.67526233344681,http://www.mta.info,A-C-S
Euclid Ave & Pitkin Ave At Ne Corner,-73.87175799962793 ,40.6755303345872,http://www.mta.info,A-C-S
Pine St & Fulton St At Se Corner,-73.87276999821525 ,40.68340733274574,http://www.mta.info,J-Z
Myrtle Ave & Greene Ave At Se Corner,-73.91870899934953 ,40.69891033479914,http://www.mta.info,M
Dekalb Ave & Wycoff Ave At Sw Corner,-73.91945199898278 ,40.70432633395424,http://www.mta.info,L
Dekalb Ave & Wycoff Ave At Ne Corner,-73.9190449986157 ,40.70439133242862,http://www.mta.info,L
Stanhope St & Wycoff Ave At Se Corner,-73.91773199850307 ,40.7032593328845,http://www.mta.info,L
Stanhope St & Wycoff Ave At Nw Corner,-73.91774699928287 ,40.70355033259118,http://www.mta.info,L
Jefferson St & Wyckoff Ave At Sw Corner,-73.92391099985265 ,40.70711133330767,http://www.mta.info,L
Starr St & Wyckoff Ave At Sw Corner,-73.922298999122 ,40.70604933284561,http://www.mta.info,L
Starr St & Wyckoff Ave At Nw Corner,-73.92206399914858 ,40.70630533281663,http://www.mta.info,L
Forest Ave & Myrtle Ave At Sw Corner,-73.90220899839154 ,40.70450033346103,http://www.mta.info,M
Fulton St & Van Sinderen Ave At Sw Corner,-73.90381712839364 ,40.67842957073362,http://www.mta.info,A-C-J-Z-L
De Sales Pl & Bushwick Ave At Nw Corner,-73.9050592498913 ,40.68225204311525,http://www.mta.info,L
Elmhurst Ave & Broadway At Se Corner,-73.88106400034353 ,40.74171133215067,http://www.mta.info,E-M-R
Main St & Roosevelt Ave At Ne Corner,-73.82868057346583 ,40.76001463271884,http://www.mta.info,7-7 Express
126th St & Roosevelt Ave At Nw Corner,-73.84537621006811 ,40.75488107639859,http://www.mta.info,7-7 Express
126th St & Roosevelt Ave At Nw Corner,-73.84620114695694 ,40.754720942372614,http://www.mta.info,7-7 Express
Elmhurst Ave & Broadway At Sw Corner,-73.88143286863037 ,40.741881561104805,http://www.mta.info,E-M-R
63rd Dr & Queens Blvd At Sw Corner,-73.86199032607807 ,40.72972232717578,http://www.mta.info,E-M-R
64th Rd & Queens Blvd At Se Corner,-73.8596722485086 ,40.72895812599441,http://www.mta.info,E-M-R
63rd Rd & Queens Blvd At Sw Corner,-73.86260198530233 ,40.73003657549859,http://www.mta.info,E-M-R
104th St & Jamaica Ave At Se Corner,-73.84332306099625 ,40.69512324836428,http://www.mta.info,J-Z
158th St & Archer Ave At Sw Corner,-73.80248464369326 ,40.70165788065224,http://www.mta.info,E-J-Z
Parsons Blvd & Archer Ave At Ne Corner,-73.79984883939649 ,40.70286887123531,http://www.mta.info,E-J-Z
Marcy Ave & Broadway At Sw Corner (To Queens And Canarsie Only),-73.95822816199025 ,40.708209083960405,http://www.mta.info,J-M-Z
George St & Wycoff Ave At Ne Corner (To Manhattan Only),-73.904337529098 ,40.69614218062406,http://www.mta.info,L
Halsey St & Wycoff Ave At Se Corner (To Canarsie Only),-73.90546886549399 ,40.69583888498231,http://www.mta.info,L
Portland Ave & Fulton Ave At Nw Corner (To Manhattan Only),-73.97461919685482 ,40.68651161057217,http://www.mta.info,A-C
Clinton Ave & Fulton Ave At Se Corner (To Queens Only),-73.96673679392072 ,40.68326813620067,http://www.mta.info,A-C
Throop Ave & Fulton St At Nw Corner (To Manhattan Only),-73.94048392742192 ,40.68010640750195,http://www.mta.info,A-C
Utica Ave & Fulton St At Sw Corner,-73.92985242101199 ,40.67904588781045,http://www.mta.info,A-C
Stuyvesant Ave & Fulton St At Nw Corner,-73.93230739428823 ,40.679641094119006,http://www.mta.info,A-C
Washington Ave & Lafayette Ave At Se Corner,-73.96557301345956 ,40.6879882002744,http://www.mta.info,G
Clinton Ave & Lafayette Ave At Ne Corner,-73.96763330748804 ,40.68812196002281,http://www.mta.info,G
Classon Ave & Lafayette Ave At Nw Corner,-73.960197977037 ,40.689014780772226,http://www.mta.info,G
Bedford Ave & Lafayette Ave At Ne Corner,-73.95500775212935 ,40.689575112598966,http://www.mta.info,G
Bedford Ave & Lafayette Ave At Sw Corner,-73.95522175043153 ,40.68930147174215,http://www.mta.info,G
Union Ave & Broadway At Sw Corner,-73.95040876782716 ,40.705256839647284,http://www.mta.info,G
Union Ave & Broadway At Se Corner,-73.9500685266045 ,40.70525669255853,http://www.mta.info,G
8th St & 86th St At Se Corner,-73.97858263897811 ,40.5926720059376,http://www.mta.info,N
Ocean Ave & Parkside Ave At Ne Corner,-73.96165108237794 ,40.65523733533393,http://www.mta.info,B-Q
15th St & Avenue H At Se Corner,-73.96185456214664 ,40.629570716955534,http://www.mta.info,B-Q
Nostrand Ave & Flatbush Ave At Ne Corner,-73.94727231801674 ,40.63265183448837,http://www.mta.info,2-5
Prospect Expwy & Fort Hamilton Pkwy At Nw Corner,-73.97585101960016 ,40.64990374806003,http://www.mta.info,F
Mcdonald Ave & 18th Ave At Se Corner,-73.97674728962653 ,40.63063505195174,http://www.mta.info,F
5th Ave & 95th St At Ne Corner,-74.03079527221168 ,40.61596397641503,http://www.mta.info,R
Grand Concourse & 138th St At Ne Corner,-73.92968081705432 ,40.81316833440726,http://www.mta.info,4-5
Main St & Ellis St At Sw Corner,-74.25114200631394 ,40.51339533310707,http://www.mta.info,@
& Ellis St At S Corner,-74.24548477479975 ,40.5155323329509,http://www.mta.info,@
74th St & Roosevelt Ave At Ne Corner,-73.89135300037823 ,40.747019333704884,http://www.mta.info,7-E-F-M-R
82nd St & Roosevelt Ave At Nw Corner,-73.8840439977857 ,40.74777933210756,http://www.mta.info,7
90th St & Roosevelt Ave At Se Corner,-73.87645999897772 ,40.74830933386321,http://www.mta.info,7
90th St & Roosevelt Ave At Ne Corner,-73.87641000051764 ,40.74857533483444,http://www.mta.info,7
Woodhaven Blvd & Queens Blvd At Se Corner,-73.87023699845378 ,40.73311133230562,http://www.mta.info,E-M-R
Junction Blvd & Roosevelt Ave At Ne Corner,-73.8693529985634 ,40.74931933329799,http://www.mta.info,7-7 Express
103rd St & Roosevelt Ave At Se Corner,-73.86255499810636 ,40.74976833233207,http://www.mta.info,7
67th Dr & Queens Blvd At Sw Corner,-73.85206224970324 ,40.726072344881274,http://www.mta.info,E-M-R
67th Dr & Queens Blvd At Nw Corner,-73.85155899269661 ,40.72624043038656,http://www.mta.info,E-M-R
67th Ave & Queens Blvd At Ne Corner,-73.85318400005346 ,40.72706233367033,http://www.mta.info,E-M-R
71st & Queens Blvd At Se Corner,-73.84402099834796 ,40.72111433355471,http://www.mta.info,E-F-M-R
108th St & Queens Blvd At Nw Corner,-73.84440619811696 ,40.72192933634478,http://www.mta.info,E-F-M-R
Union Tpke & Queens Blvd At Se Corner,-73.83167800015762 ,40.7138123327575,http://www.mta.info,E-F
Union Tpke & Queens Blvd At Ne Corner,-73.82992799935452 ,40.71409433255614,http://www.mta.info,E-F
75th Rd & Queens Blvd At Se Corner (To Jamaica Only),-73.8366581441483 ,40.717903478924285,http://www.mta.info,E-F
Union Tpke & Queens Blvd At Nw Corner,-73.83199499777537 ,40.714695334485114,http://www.mta.info,E-F
Union Tpke & Queens Blvd At Sw Corner,-73.83158899916633 ,40.71500333284822,http://www.mta.info,E-F
Main St & Roosevelt Ave At Sw Corner,-73.83030099905999 ,40.759414332548936,http://www.mta.info,7-7 Express
Main St & Roosevelt Ave At Nw Corner,-73.83036799870715 ,40.75960833442686,http://www.mta.info,7-7 Express
Main St & Roosevelt Ave At Se Corner,-73.82993199812674 ,40.759522333341764,http://www.mta.info,7-7 Express
Main St & Roosevelt Ave At Ne Corner,-73.82917099806726 ,40.75989833231933,http://www.mta.info,7-7 Express
Main St & Roosevelt Ave At Ne Corner,-73.82899799917898 ,40.7599433343853,http://www.mta.info,7-7 Express
Van Wyck Blvd & Queens Blvd At Se Corner (To Jamaica Only),-73.81971834463326 ,40.709282664119115,http://www.mta.info,E-F
84th Rd & Queens Blvd At Ne Corner (To Manhattan Only),-73.81962899769286 ,40.709703332365265,http://www.mta.info,E-F
144th St & Hillside Ave At Sw Corner,-73.81198800062538 ,40.70492833186964,http://www.mta.info,F
Sutphin Blvd & Archer Ave At Sw Corner,-73.80794299873637 ,40.70041033287147,http://www.mta.info,E-J-Z
Sutphin Blvd & Archer Ave At Ne Corner,-73.80767199907717 ,40.70084833310922,http://www.mta.info,E-J-Z
Sutphin Blvd & Hillside Ave At Ne Corner,-73.80964099816511 ,40.705902334991706,http://www.mta.info,F
153rd St & Archer Ave At Ne Corner,-73.8018259982982 ,40.70220633344671,http://www.mta.info,E-J-Z
153rd St & Hillside Ave At Se Corner,-73.80429499875238 ,40.707137333168106,http://www.mta.info,F
153rd St & Hillside Ave At Ne Corner,-73.8044599992001 ,40.707380332645,http://www.mta.info,F
Parsons Blvd & Hillside Ave At Nw Corner,-73.80293699773799 ,40.70776133392093,http://www.mta.info,F
Parsons Blvd & Archer Ave At Ne Corner,-73.79975099911046 ,40.70263733363399,http://www.mta.info,E-J-Z
168th St & Hillside Ave At Sw Corner,-73.794700998238 ,40.709815333783,http://www.mta.info,F
169th St & Hillside Ave At Sw Corner,-73.79302300042811 ,40.7105133347703,http://www.mta.info,F
169th St & Hillside Ave At Se Corner,-73.79285700048258 ,40.710582333308665,http://www.mta.info,F
179th St & Hillside Ave At Nw Corner,-73.78508899992178 ,40.712500332185655,http://www.mta.info,F
179th St & Hillside Ave At Sw Corner,-73.78497999907064 ,40.71223433323766,http://www.mta.info,F
179th St & Hillside Ave At Ne Corner,-73.78442000058078 ,40.712653334223404,http://www.mta.info,F
179th St & Hillside Ave At Ne Corner,-73.78426600001661 ,40.71269933325781,http://www.mta.info,F
179th Pl & Hillside Ave At Sw Corner,-73.78362199853544 ,40.7125633320897,http://www.mta.info,F
180th St & Hillside Ave At Nw Corner,-73.78317899831369 ,40.71294033309191,http://www.mta.info,F
Midland Pkwy & Hillside Ave At Ne Corner,-73.78221499939062 ,40.71320033344571,http://www.mta.info,F
Beach 116th St & Wainwright Ct At Ne Corner,-73.83748899763063 ,40.580495334474335,http://www.mta.info,A-S
Beach 106th St & Rockaway Frwy At Sw Corner,-73.82754600119924 ,40.583398334397216,http://www.mta.info,A-S
Beach 106th St & Rockaway Frwy At Sw Corner,-73.82712399903613 ,40.583197331918264,http://www.mta.info,A-S
Beach 106th St & Rockaway Frwy At Nw Corner,-73.82641199886972 ,40.58369533286892,http://www.mta.info,A-S
Beach 98th St & Rockaway Frwy At Sw Corner,-73.82017999790078 ,40.585328333667825,http://www.mta.info,A-S
Beach 90th St & Rockaway Frwy At Ne Corner,-73.81420399851943 ,40.58800933278933,http://www.mta.info,A-S
Beach 89th St & Rockaway Frwy At Nw Corner,-73.81381300010352 ,40.588132334079,http://www.mta.info,A-S
Beach 67th St & Rockaway Frwy At Nw Corner,-73.79777999805533 ,40.59067433130926,http://www.mta.info,A
Beach 67th St & Rockaway Frwy At Sw Corner,-73.796149998268 ,40.59088133308121,http://www.mta.info,A
Beach 60th St & Rockaway Frwy At Se Corner,-73.7895850004663 ,40.59222333390649,http://www.mta.info,A
Beach 60th St & Rockaway Frwy At Ne Corner,-73.78944299956615 ,40.59250733415191,http://www.mta.info,A
Beach 59th Sr & Rockaway Frwy At Nw Corner,-73.78906899784194 ,40.592506333749384,http://www.mta.info,A
Beach 59th St & Rockaway Frwy At Se Corner,-73.7873489990345 ,40.592218333773545,http://www.mta.info,A
Beach 44th St & Edgemere Ave At Sw Corner,-73.77561899834765 ,40.592885331808475,http://www.mta.info,A
